שנה,סעיף מוביל,מספר בקשה,תיאור בקשה,קוד שינוי,שם שינוי,קוד סוג בקשה,שם סוג בקשה,מספר וועדה,קוד תוכנית,שם תוכנית,הוצאות נטו,הוצאה מותנית בהכנסה,הכנסה מיועדת,הרשאה להתחייב,שיא כא,תאריך אישור
2012,20,24,גג לגג והשתתפויות,9,מרזרבה כללית,2,אישור ועדה,453,470102,תוכנית מעבר - רזרבה,"-160,837",0,0,0,0,B124-Jul-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202102,פעולות לשכת הדובר,-14,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202103,פעולות החשב,-12,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202104,פרסי ישראל,-29,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202106,ארגוני הורים,-2,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202107,מחקרים וסטטיסטיקה,-85,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202108,קשרי חוץ,-42,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202109,התאמת מערכת החינוך,"-4,058",0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202111,אגף החינוך הדתי,-46,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202113,רזרבה לפעולות שונות,-30,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202203,השתלמות והדרכה,-244,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202204,אחזקת המשרד,-38,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202206,ביטחון ובטיחות במוסדות,-647,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202302,פעולות מיוחדות למורים,-15,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202303,תמריצים למורים,-500,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202305,מוסדות להכשרת מורים,-35,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202307,מרכזים פדגוגיים,-65,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202308,השתלמות מורים וגננות,-939,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202311,פיתוח מנהיגות בית,-305,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202401,תכניות לקידום החינוך,-345,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202405,הוראת המקצועות תוכניות,"-1,554",0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202406,פעולות בחינוך הדרוזי,-4,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202408,שירות פסיכולוגי,-188,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202416,חינוך מבוגרים,-134,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202417,תוכניות ויוזמות,-319,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202418,חינוך לדמוקרטיה ויהדות,-328,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202505,פעילות בחינוך קדם יסודי,-37,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202511,גני טרום חובה,-3,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202602,שירותי חינוך ורווחה,-251,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202605,הוראת המקצועות תוכניות,-874,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202609,שירותי עזר במערכת,-487,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202611,שעות תקן-חינוך יסודי,"-1,412",0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202612,חינוך מיוחד,-353,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202619,יישום חוק יום לימודים,"-1,336",0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202705,הוראת המקצועות תוכניות,-274,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202706,חינוך טכנולוגי ומדעי,"-1,124",0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202709,שכר לימוד על יסודי,"-2,470",0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202710,אגף הבחינות,"-5,755",0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202711,מלגות ומענקים לתלמידים,"-1,225",0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202712,קידום ועידוד החינוך העל,-160,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202716,פעולות יוזמות בחינוך,-215,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202802,שירותים מרכזים,-12,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202803,אמרכלות,-232,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202804,אחזקת תלמידים בפנימיות,-101,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202805,שירותי עזר ביסודי ז'-ט',-36,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202806,חינוך והוראה-שכר מורים,-13,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202808,תמיכה בבתי ספר,-120,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202816,יוזמות ופעולות מיוחדות,-4,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202817,הוראת החקלאות ומקצועות,-385,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202818,"מרכזי נוער ובתי""ס",-97,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202819,שעורי עזר ופעולות טפוח,-196,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202908,חינוך עצמאי,"-1,254",0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202909,פעולות החינוך העצמאי,-9,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202910,חינוך מוכר אחר,-3,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,202915,מעיין החינוך התורני,"-1,002",0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,203003,ישובים נתמכים,-95,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,203004,ייעוץ ופיקוח על הבניה,-46,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,203005,הסעת תלמידים,-5,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,203009,פיתוח לטלויזיה הלימודית,-31,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,203011,מענקים לפיתוח מבני,-140,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,203013,שיפוץ מבני חינוך,-5,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,203120,מוסדות להשכלה,-6,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,203122,תרבות יהודית,-675,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,203202,"חינוך גופני בבתיה""ס",-36,0,0,0,0,B125-Dec-12
2012,20,25,פלאט 1% אוגוסט 2012,2,קיצוץ לרזרבה,2,אישור ועדה,9007,203804,תמיכה בכוללים,"-9,174",0,0,0,0,B125-Dec-12
2012,20,26,חידוש מבנים+קרן למורים עולים העברהל-60,8,לרזרבה כללית,2,אישור ועדה,501,202113,רזרבה לפעולות שונות,"-3,500",0,0,0,0,B129-Aug-12
2012,20,26,חידוש מבנים+קרן למורים עולים העברהל-60,8,לרזרבה כללית,2,אישור ועדה,501,202405,הוראת המקצועות תוכניות,0,0,0,0,0,B129-Aug-12
2012,20,26,חידוש מבנים+קרן למורים עולים העברהל-60,8,לרזרבה כללית,2,אישור ועדה,501,202609,שירותי עזר במערכת,"-21,005",0,0,0,0,B129-Aug-12
2012,20,26,חידוש מבנים+קרן למורים עולים העברהל-60,8,לרזרבה כללית,2,אישור ועדה,501,202706,חינוך טכנולוגי ומדעי,"-18,205",0,0,0,0,B129-Aug-12
2012,20,26,חידוש מבנים+קרן למורים עולים העברהל-60,8,לרזרבה כללית,2,אישור ועדה,501,202709,שכר לימוד על יסודי,"3,500",0,0,0,0,B129-Aug-12
2012,20,26,חידוש מבנים+קרן למורים עולים העברהל-60,8,לרזרבה כללית,2,אישור ועדה,501,202820,שכר לימוד על יסודי,"-8,995",0,0,0,0,B129-Aug-12
2012,20,26,חידוש מבנים+קרן למורים עולים העברהל-60,8,לרזרבה כללית,2,אישור ועדה,501,203804,תמיכה בכוללים,"30,000",0,0,0,0,B129-Aug-12
2012,20,26,חידוש מבנים+קרן למורים עולים העברהל-60,8,לרזרבה כללית,2,אישור ועדה,501,470102,תוכנית מעבר - רזרבה,"18,205",0,0,0,0,B129-Aug-12
2012,20,27,בדואים דרום,9,מרזרבה כללית,2,אישור ועדה,504,202308,השתלמות מורים וגננות,935,0,0,0,0,B107-Aug-12
2012,20,27,בדואים דרום,9,מרזרבה כללית,2,אישור ועדה,504,202402,שירותי חינוך ורווחה,"1,009",0,0,0,0,B107-Aug-12
2012,20,27,בדואים דרום,9,מרזרבה כללית,2,אישור ועדה,504,202405,הוראת המקצועות תוכניות,796,0,0,0,0,B107-Aug-12
2012,20,27,בדואים דרום,9,מרזרבה כללית,2,אישור ועדה,504,202412,"מתנס""ים",400,0,0,0,0,B107-Aug-12
2012,20,27,בדואים דרום,9,מרזרבה כללית,2,אישור ועדה,504,202414,חינוך לא פורמאלי,"5,268",0,0,0,0,B107-Aug-12
2012,20,27,בדואים דרום,9,מרזרבה כללית,2,אישור ועדה,504,202416,חינוך מבוגרים,"2,162",0,0,0,0,B107-Aug-12
2012,20,27,בדואים דרום,9,מרזרבה כללית,2,אישור ועדה,504,202609,שירותי עזר במערכת,891,0,0,0,0,B107-Aug-12
2012,20,27,בדואים דרום,9,מרזרבה כללית,2,אישור ועדה,504,202611,שעות תקן-חינוך יסודי,765,0,0,0,0,B107-Aug-12
2012,20,27,בדואים דרום,9,מרזרבה כללית,2,אישור ועדה,504,202703,"שעות תקן חט""ב",450,0,0,0,0,B107-Aug-12
2012,20,27,בדואים דרום,9,מרזרבה כללית,2,אישור ועדה,504,202706,חינוך טכנולוגי ומדעי,"2,574",0,0,0,0,B107-Aug-12
2012,20,27,בדואים דרום,9,מרזרבה כללית,2,אישור ועדה,504,203122,תרבות יהודית,900,0,0,0,0,B107-Aug-12
2012,20,27,בדואים דרום,9,מרזרבה כללית,2,אישור ועדה,504,470102,תוכנית מעבר - רזרבה,"-16,150",0,0,0,0,B107-Aug-12
2012,20,28,גג לגג עם קליטה ורווחה,8,לרזרבה כללית,2,אישור ועדה,510,202417,תוכניות ויוזמות,-750,0,0,0,0,B130-Aug-12
2012,20,28,גג לגג עם קליטה ורווחה,8,לרזרבה כללית,2,אישור ועדה,510,202605,הוראת המקצועות תוכניות,"-3,350",0,0,0,0,B130-Aug-12
2012,20,28,גג לגג עם קליטה ורווחה,8,לרזרבה כללית,2,אישור ועדה,510,470102,תוכנית מעבר - רזרבה,"4,100",0,0,0,0,B130-Aug-12
2012,20,29,"העברת 250 אלש""ח למרכב""ה",8,לרזרבה כללית,2,אישור ועדה,531,202113,רזרבה לפעולות שונות,-250,0,0,0,0,B129-Aug-12
2012,20,29,"העברת 250 אלש""ח למרכב""ה",8,לרזרבה כללית,2,אישור ועדה,531,470102,תוכנית מעבר - רזרבה,250,0,0,0,0,B129-Aug-12
2012,20,30,גג לגג עם רשות הטבע והגנים,8,לרזרבה כללית,2,אישור ועדה,535,202709,שכר לימוד על יסודי,"-1,000",0,0,0,0,B112-Sep-12
2012,20,30,גג לגג עם רשות הטבע והגנים,8,לרזרבה כללית,2,אישור ועדה,535,470102,תוכנית מעבר - רזרבה,"1,000",0,0,0,0,B112-Sep-12
2012,20,31,"גג לגג עם משרד רה""מ",8,לרזרבה כללית,2,אישור ועדה,565,202405,הוראת המקצועות תוכניות,-70,0,0,0,0,B129-Aug-12
2012,20,31,"גג לגג עם משרד רה""מ",8,לרזרבה כללית,2,אישור ועדה,565,202609,שירותי עזר במערכת,-300,0,0,0,0,B129-Aug-12
2012,20,31,"גג לגג עם משרד רה""מ",8,לרזרבה כללית,2,אישור ועדה,565,202611,שעות תקן-חינוך יסודי,"-4,000",0,0,0,0,B129-Aug-12
2012,20,31,"גג לגג עם משרד רה""מ",8,לרזרבה כללית,2,אישור ועדה,565,202705,הוראת המקצועות תוכניות,-200,0,0,0,0,B129-Aug-12
2012,20,31,"גג לגג עם משרד רה""מ",8,לרזרבה כללית,2,אישור ועדה,565,470102,תוכנית מעבר - רזרבה,"4,570",0,0,0,0,B129-Aug-12
2012,20,32,גג לגג עם משרד הרווחה,8,לרזרבה כללית,2,אישור ועדה,580,202414,חינוך לא פורמאלי,-200,0,0,0,0,B112-Sep-12
2012,20,32,גג לגג עם משרד הרווחה,8,לרזרבה כללית,2,אישור ועדה,580,202605,הוראת המקצועות תוכניות,-375,0,0,0,0,B112-Sep-12
2012,20,32,גג לגג עם משרד הרווחה,8,לרזרבה כללית,2,אישור ועדה,580,470102,תוכנית מעבר - רזרבה,575,0,0,0,0,B112-Sep-12
2012,20,33,גג לגג עם משרד התרבות,8,לרזרבה כללית,2,אישור ועדה,602,202611,שעות תקן-חינוך יסודי,-500,0,0,0,0,B112-Sep-12
2012,20,33,גג לגג עם משרד התרבות,8,לרזרבה כללית,2,אישור ועדה,602,202709,שכר לימוד על יסודי,"-8,300",0,0,0,0,B112-Sep-12
2012,20,33,גג לגג עם משרד התרבות,8,לרזרבה כללית,2,אישור ועדה,602,470102,תוכנית מעבר - רזרבה,"8,800",0,0,0,0,B112-Sep-12
2012,20,34,שינוי פנימי,7,שינוי פנימי,1,אישור אגף,0,202909,פעולות החינוך העצמאי,0,0,0,0,0,B127-Sep-12
2012,20,35,העברת הרשאה להתחייב לחידוש מבנים,8,לרזרבה כללית,2,אישור ועדה,681,202113,רזרבה לפעולות שונות,"-4,500",0,0,"-5,500",0,B116-Oct-12
2012,20,35,העברת הרשאה להתחייב לחידוש מבנים,8,לרזרבה כללית,2,אישור ועדה,681,202305,מוסדות להכשרת מורים,"1,000",0,0,0,0,B116-Oct-12
2012,20,35,העברת הרשאה להתחייב לחידוש מבנים,8,לרזרבה כללית,2,אישור ועדה,681,203812,תמיכות ומענקים למוסדות,"3,500",0,0,0,0,B116-Oct-12
2012,20,35,העברת הרשאה להתחייב לחידוש מבנים,8,לרזרבה כללית,2,אישור ועדה,681,470102,תוכנית מעבר - רזרבה,0,0,0,"5,500",0,B116-Oct-12
2012,20,36,גגל לגג עם תיירות,8,לרזרבה כללית,2,אישור ועדה,728,202709,שכר לימוד על יסודי,-500,0,0,0,0,B129-Oct-12
2012,20,36,גגל לגג עם תיירות,8,לרזרבה כללית,2,אישור ועדה,728,470102,תוכנית מעבר - רזרבה,500,0,0,0,0,B129-Oct-12
2012,20,37,גג לגג עם משרד המדע,8,לרזרבה כללית,2,אישור ועדה,779,202411,כח עזר פדגוגי,"-2,760",0,0,0,0,B114-Nov-12
2012,20,37,גג לגג עם משרד המדע,8,לרזרבה כללית,2,אישור ועדה,779,470102,תוכנית מעבר - רזרבה,"2,760",0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202102,פעולות לשכת הדובר,"1,500",0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202104,פרסי ישראל,-29,0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202105,מיכון,"15,426",572,-572,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202107,מחקרים וסטטיסטיקה,"-3,441",0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202108,קשרי חוץ,-71,0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202109,התאמת מערכת החינוך,"-13,933",0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202111,אגף החינוך הדתי,"2,896",0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202112,פעולות ויוזמות במערכת,"5,778",0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202113,רזרבה לפעולות שונות,-549,0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202116,הרשות הארצית למדידה,"-3,583",0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202121,רזרבה לשכר,"-14,331",0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202201,עובדי משרד,26,0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202203,השתלמות והדרכה,-136,0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202204,אחזקת המשרד,"3,588",0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202206,ביטחון ובטיחות במוסדות,-692,0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202301,תנאי שרות,"17,789",0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202302,פעולות מיוחדות למורים,"1,813",0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202305,מוסדות להכשרת מורים,"6,400",0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202307,מרכזים פדגוגיים,-177,0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202308,השתלמות מורים וגננות,"10,299",0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202310,קרנות ומענקי השתלמות,"-4,500",0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202401,תכניות לקידום החינוך,"-20,493",0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202402,שירותי חינוך ורווחה,"-2,252",0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202404,מענק ירושלים הבירה,"5,365",0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202405,הוראת המקצועות תוכניות,"-22,107","1,000","-1,000",0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202408,שירות פסיכולוגי,"-3,498",0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202410,תמיכות מיוחדות,146,0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202411,כח עזר פדגוגי,"-1,024",0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202412,"מתנס""ים",100,0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202414,חינוך לא פורמאלי,"6,871",0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202416,חינוך מבוגרים,"-6,609",0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202417,תוכניות ויוזמות,"-2,728",0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202418,חינוך לדמוקרטיה ויהדות,633,0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202505,פעילות בחינוך קדם יסודי,-233,0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202510,גני חובה,"5,449",0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202511,גני טרום חובה,58,0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202602,שירותי חינוך ורווחה,"-62,261",0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202605,הוראת המקצועות תוכניות,"-19,130",0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202609,שירותי עזר במערכת,"-20,681",0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202611,שעות תקן-חינוך יסודי,"-96,407",0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202612,חינוך מיוחד,"43,992",0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202615,ילדים מחוננים,"-3,358",0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202619,יישום חוק יום לימודים,"2,315","2,839","-2,839",0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202703,"שעות תקן חט""ב","17,731",0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202705,הוראת המקצועות תוכניות,398,0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202706,חינוך טכנולוגי ומדעי,"9,275",0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202708,תלמידים בפנימיות ומרכזי,-64,0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202709,שכר לימוד על יסודי,"-20,244",0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202710,אגף הבחינות,"-3,950",0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202711,מלגות ומענקים לתלמידים,"66,520",0,0,0,0,B114-Nov-12
2012,20,38,פניה 2 חינוך,6,הגדלה רגילה,2,אישור ועדה,834,202712,קידום ועידוד החינוך העל,"5,062",0,0,0,0,B114-Nov-12
