שנה,מזהה רמה 1,שם רמה 1,מזהה רמה 2,שם רמה 2,קוד סעיף,שם סעיף,קוד תחום,שם תחום,קוד תוכנית,שם תוכנית,קוד תקנה,שם תקנה מלא,"תקנה פעילה / פש""ח",סוג הוצאה,מקורי - נטו,מקורי - הוצאה מותנית,מקורי - הכנסה מיועדת,מקורי - הרשאה,מקורי - שיא כא,מקורי - עבצ,מקורי - כמויות,תקציב מאושר - הוצאות נטו,תקציב מאושר - הוצאה מותנית בהכנסה,תקציב מאושר - הכנסה מיועדת,תקציב מאושר - הרשאה להתחייב,תקציב מאושר - שיא כא,תקציב מאושר - עבצ,תקציב מאושר - כמויות,ביצוע - מזומן
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510210,תא - דרום הקריה,תקנה פעילה,הוצאה,"32,000","25,043",0,0,0,0,0,"22,293","25,043",0,0,0,0,0,"20,308"
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510211,תא - מחלף משה סנה (הפיל),תקנה פעילה,הוצאה,0,0,0,0,0,0,0,"1,200",0,0,0,0,0,0,"1,108"
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510212,בני ברק - אם המושבות,תקנה פעילה,הוצאה,638,0,0,0,0,0,0,"1,700",0,0,0,0,0,0,"1,605"
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510213,רחובות - הפרדה מפלסית 139,תקנה פעילה,הוצאה,"23,696",0,0,0,0,0,0,"12,000",0,0,0,0,0,0,"10,920"
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510214,חיפה - חיבור מנהרות הכרמל לעוקף קריות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510215,ירושלים - כביש 20,תקנה פעילה,הוצאה,"9,292",0,0,0,0,0,0,"4,000",0,0,0,0,0,0,"2,916"
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510216,חיפה - דרך הקישון,תקנה פעילה,הוצאה,"1,708",0,0,0,0,0,0,"2,500",0,0,0,0,0,0,"2,260"
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510217,חיפה - יששכר-אחי אילת-העמקים,תקנה פעילה,הוצאה,479,0,0,0,0,0,0,"2,146",0,0,"1,400",0,0,0,686
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510218,חיפה אלנבי-ההגנה,תקנה פעילה,הוצאה,"3,652",0,0,0,0,0,0,"7,000",0,0,0,0,0,0,"5,429"
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510219,חיפה - מנהרות הכרמל - חיבורים והפקעות,תקנה פעילה,הוצאה,"32,583",0,0,0,0,0,0,"38,700",0,0,0,0,0,0,"37,938"
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510220,חיפה - אבן גבירול,תקנה פעילה,הוצאה,"2,809",0,0,0,0,0,0,"4,451",0,0,0,0,0,0,"4,388"
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510221,עכו - רחוב רמז,תקנה פעילה,הוצאה,"1,811",0,0,0,0,0,0,"1,500",0,0,0,0,0,0,"1,492"
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510222,חיפה - נחל גיבורים,תקנה פעילה,הוצאה,"11,236",0,0,0,0,0,0,"4,053",0,0,0,0,0,0,"2,105"
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510223,ירושלים - בגין דרום,תקנה פעילה,הוצאה,"200,662",0,0,0,0,0,0,"240,000",0,0,"136,730",0,0,0,"231,380"
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510224,תכנון,תקנה פעילה,הוצאה,"62,098",0,0,0,0,0,0,"39,791",0,0,"48,643",0,0,0,"37,791"
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510225,חיפה - החזר הלוואה כרמלית,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510226,תא - השלמות כביש נתיבי איילון,תקנה פעילה,הוצאה,"26,507",0,0,0,0,0,0,"23,000",0,0,"7,500",0,0,0,"29,290"
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510227,תא - רחוב שלבים,תקנה פעילה,הוצאה,"12,640",0,0,0,0,0,0,"5,100",0,0,0,0,0,0,"5,066"
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510228,רחובות - הפרדה מפלסית 141,תקנה פעילה,הוצאה,"36,674",0,0,0,0,0,0,"23,000",0,0,0,0,0,0,"22,001"
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510229,הרצליה - מחלף הרב מכר,תקנה פעילה,הוצאה,"2,333",0,0,0,0,0,0,340,0,0,0,0,0,0,158
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510230,חיפה - דרך דשנים,תקנה פעילה,הוצאה,"16,854",0,0,0,0,0,0,"28,000",0,0,0,0,0,0,"27,226"
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510231,בני ברק - אבו חצירא,תקנה פעילה,הוצאה,"8,427",0,0,0,0,0,0,"4,000",0,0,0,0,0,0,"2,624"
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510232,הכנסות מרשות מקרקעי ישראל,תקנה פעילה,הכנסה,0,0,"-25,043",0,0,0,0,0,0,"-25,043",0,0,0,0,0
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510233,השתתפות במשרד הביטחון - גופי תכנון ביהודה ושומרון,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510234,השתתפות משרד הפנים,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510235,השתתפות משרד החינוך,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510236,השתתפות משרד השיכון,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510237,הכנסות מגורמי חוץ,תקנה פעילה,הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510238,רמלה - הפרדה מפלסית 132,תקנה פעילה,הוצאה,"14,711",0,0,0,0,0,0,"15,000",0,0,0,0,0,0,"13,726"
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510239,ירושלים - כביש 21,תקנה פעילה,הוצאה,"13,483",0,0,0,0,0,0,"16,887",0,0,0,0,0,0,"15,160"
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510240,גשר מבצע קדש,תקנה פעילה,הוצאה,"2,127",0,0,0,0,0,0,"2,100",0,0,0,0,0,0,"1,866"
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510241,צומת גלילות - כביש 2,תקנה פעילה,הוצאה,305,0,0,0,0,0,0,100,0,0,0,0,0,0,31
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510244,"דרך חיפה, קריית אתא",תקנה פעילה,הוצאה,"16,854",0,0,0,0,0,0,"32,000",0,0,0,0,0,0,"31,556"
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510245,גשר שער הירדן,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,"55,000",0,0,0,0
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510246,לה-גרדיה,תקנה פעילה,הוצאה,621,0,0,0,0,0,0,"2,918",0,0,0,0,0,0,"1,532"
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510247,רח' שלבים,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510248,גד פינשטיין - רחובות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510249,כביש 70 בין יגור לזבולון,תקנה פעילה,הוצאה,"20,471",0,0,0,0,0,0,"54,428",0,0,0,0,0,0,"53,849"
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510250,רח' הרצל באשדוד,תקנה פעילה,הוצאה,"11,236",0,0,0,0,0,0,"30,500",0,0,0,0,0,0,"28,415"
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510251,ירושלים- אורה משואה,תקנה פעילה,הוצאה,"28,089",0,0,0,0,0,0,"26,700",0,0,0,0,0,0,"24,125"
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510252,השתתפויות במשרדי הממשלה,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510253,עירוני - תומך דיור,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,100,0,0,"35,217",0,0,0,2
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510254,תכנון תומך נמלים,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,"80,000",0,0,0,0
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7951,כבישים,795102,כבישים עירוניים,79510299,רזרבה לכבישים עירוניים,תקנה פעילה,הוצאה,"30,557",0,0,"768,892",0,0,0,0,0,0,0,0,0,0,0
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7952,בטיחות בדרכים,795201,הרשות הלאומית לבטיחות,79520101,פיתוח הרשות לבטיחות בדרכים,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7952,בטיחות בדרכים,795201,הרשות הלאומית לבטיחות,79520102,פרויקטי בטיחות בכבישים עירוניים,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7952,בטיחות בדרכים,795201,הרשות הלאומית לבטיחות,79520103,רזרבה לבטיחות בדרכים,תקנה פעילה,הוצאה,"129,560",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7953,פיתוח אחר,795301,פיתוח משרדי,79530101,פיתוח הספנות,תקנה פעילה,הוצאה,"3,000",0,0,0,0,0,0,"4,100",0,0,"1,510",0,0,0,"4,047"
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7953,פיתוח אחר,795301,פיתוח משרדי,79530102,פיתוח התעופה,תקנה פעילה,הוצאה,"3,000",0,0,0,0,0,0,"2,000",0,0,"1,305",0,0,0,"1,786"
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7953,פיתוח אחר,795301,פיתוח משרדי,79530103,"התכנות כלכלית, בקרה ומחקר",תקנה פעילה,הוצאה,"7,000",0,0,0,0,0,0,"6,000",0,0,"9,000",0,0,0,"6,001"
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7953,פיתוח אחר,795301,פיתוח משרדי,79530104,פיתוח השירות המטאורולוגי,תקנה פעילה,הוצאה,"3,000",0,0,0,0,0,0,"1,200",0,0,"1,745",0,0,0,"1,200"
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7953,פיתוח אחר,795301,פיתוח משרדי,79530105,פיתוח שירותי רישוי,תקנה פעילה,הוצאה,"9,000",0,0,0,0,0,0,"11,500",0,0,"18,760",0,0,0,"11,006"
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7953,פיתוח אחר,795301,פיתוח משרדי,79530106,פיתוח מערכות אבטחה,תקנה פעילה,הוצאה,"3,000",0,0,0,0,0,0,"2,300",0,0,"1,250",0,0,0,"2,899"
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7953,פיתוח אחר,795301,פיתוח משרדי,79530107,פיתוח משרד התחבורה,תקנה פעילה,הוצאה,"5,000",0,0,0,0,0,0,"2,700",0,0,"10,680",0,0,0,"2,738"
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7953,פיתוח אחר,795301,פיתוח משרדי,79530199,רזרבה לפיתוח משרדי,תקנה פעילה,הוצאה,"3,000",0,0,"36,000",0,0,0,0,0,0,0,0,0,0,0
2014,3,תשתיות,31,תחבורה,79,פיתוח התחבורה,7960,רזרבה,796001,רזרבה,79600101,רזרבה לעמידה ביעד הפיסקאלי,תקנה פעילה,הוצאה,"82,169",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,3,תשתיות,31,תחבורה,95,נמל חדרה,9502,הוצאות נמל חדרה,950201,הוצאות נמל חדרה,95020105,אחזקה ואיספון גוררות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,3,תשתיות,31,תחבורה,95,נמל חדרה,9502,הוצאות נמל חדרה,950201,הוצאות נמל חדרה,95020107,תפעול,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,3,תשתיות,31,תחבורה,95,נמל חדרה,9502,הוצאות נמל חדרה,950201,הוצאות נמל חדרה,95020112,הפעלת גוררות - קבלן,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,3,תשתיות,31,תחבורה,95,נמל חדרה,9502,הוצאות נמל חדרה,950201,הוצאות נמל חדרה,95020113,דמי שימוש בגוררות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,3,תשתיות,31,תחבורה,95,נמל חדרה,9502,הוצאות נמל חדרה,950201,הוצאות נמל חדרה,95020116,"נסיעות לחו""ל","פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,3,תשתיות,31,תחבורה,95,נמל חדרה,9502,הוצאות נמל חדרה,950201,הוצאות נמל חדרה,95020126,הפעלת גוררת שלישית,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,3,תשתיות,31,תחבורה,95,נמל חדרה,9502,הוצאות נמל חדרה,950201,הוצאות נמל חדרה,95020130,רזרבה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,3,תשתיות,31,תחבורה,95,נמל חדרה,9502,הוצאות נמל חדרה,950201,הוצאות נמל חדרה,95020132,אחזקת רכב ממשלתי,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,3,תשתיות,31,תחבורה,95,נמל חדרה,9502,הוצאות נמל חדרה,950201,הוצאות נמל חדרה,95020161,שיא כח אדם,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,3,תשתיות,31,תחבורה,95,נמל חדרה,9502,הוצאות נמל חדרה,950201,הוצאות נמל חדרה,95020162,עבודה בלתי צמיתה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,3,תשתיות,31,תחבורה,95,נמל חדרה,9502,הוצאות נמל חדרה,950201,הוצאות נמל חדרה,95020163,שעות נוספות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,3,תשתיות,31,תחבורה,95,נמל חדרה,9502,הוצאות נמל חדרה,950201,הוצאות נמל חדרה,95020164,אחזקת רכב ונסיעות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,3,תשתיות,31,תחבורה,95,נמל חדרה,9502,הוצאות נמל חדרה,950201,הוצאות נמל חדרה,95020165,שכר עידוד,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,3,תשתיות,31,תחבורה,95,נמל חדרה,9502,הוצאות נמל חדרה,950201,הוצאות נמל חדרה,95020166,כוננות מכונאי ראשי,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,3,תשתיות,31,תחבורה,95,נמל חדרה,9502,הוצאות נמל חדרה,950201,הוצאות נמל חדרה,95020196,רזרבה לעמידה ביעד ההוצאה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,3,תשתיות,31,תחבורה,95,נמל חדרה,9510,הוצאות,951001,הוצאות,95100101,שיא כח אדם,תקנה פעילה,הוצאה,"1,793",0,0,0,5,0,0,"1,453",0,0,0,5,0,0,"1,417"
2014,3,תשתיות,31,תחבורה,95,נמל חדרה,9510,הוצאות,951001,הוצאות,95100102,עבודה בלתי צמיתה,תקנה פעילה,הוצאה,454,0,0,0,0,24,0,754,0,0,0,0,24,0,742
2014,3,תשתיות,31,תחבורה,95,נמל חדרה,9510,הוצאות,951001,הוצאות,95100103,שעות נוספות,תקנה פעילה,הוצאה,"1,116",0,0,0,0,0,"7,195","1,296",0,0,0,0,0,"7,195","1,289"
2014,3,תשתיות,31,תחבורה,95,נמל חדרה,9510,הוצאות,951001,הוצאות,95100104,החזר הוצאות רכב,תקנה פעילה,הוצאה,241,0,0,0,0,0,6,281,0,0,0,0,0,6,277
2014,3,תשתיות,31,תחבורה,95,נמל חדרה,9510,הוצאות,951001,הוצאות,95100105,כוננות,תקנה פעילה,הוצאה,118,0,0,0,0,0,"1,248",138,0,0,0,0,0,"1,248",135
2014,3,תשתיות,31,תחבורה,95,נמל חדרה,9510,הוצאות,951001,הוצאות,95100106,שכר עידוד,תקנה פעילה,הוצאה,16,0,0,0,0,0,395,31,0,0,0,0,0,395,26
2014,3,תשתיות,31,תחבורה,95,נמל חדרה,9510,הוצאות,951001,הוצאות,95100107,אחזקת רכב ממשלתי,תקנה פעילה,הוצאה,90,0,0,0,0,0,0,90,0,0,0,0,0,0,60
2014,3,תשתיות,31,תחבורה,95,נמל חדרה,9510,הוצאות,951001,הוצאות,95100120,תפעול,תקנה פעילה,הוצאה,"30,788",0,0,0,0,0,0,"30,788",0,0,0,0,0,0,"26,426"
2014,3,תשתיות,31,תחבורה,95,נמל חדרה,9510,הוצאות,951001,הוצאות,95100198,רזרבה,תקנה פעילה,הוצאה,"6,228",0,0,0,0,0,0,"6,013",0,0,0,0,0,0,0
2014,3,תשתיות,31,תחבורה,95,נמל חדרה,9510,הוצאות,951001,הוצאות,95100199,רזרבה לעמידה ביעד הפיסקאלי,תקנה פעילה,הוצאה,"1,150",0,0,0,0,0,0,"1,150",0,0,0,0,0,0,0
2014,3,תשתיות,31,תחבורה,95,נמל חדרה,9569,חשבון מעבר,956999,חשבון מעבר,95699999,חשבון מעבר,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,3,תשתיות,31,תחבורה,95,נמל חדרה,9572,הכנסות נמל חדרה,957201,הכנסות נמל חדרה,95720101,אגרות כלי שייט,תקנה פעילה,הכנסה,"6,700",0,0,0,0,0,0,"6,700",0,0,0,0,0,0,"4,349"
2014,3,תשתיות,31,תחבורה,95,נמל חדרה,9572,הכנסות נמל חדרה,957201,הכנסות נמל חדרה,95720103,גביית אגרת מגדלאור,תקנה פעילה,הכנסה,115,0,0,0,0,0,0,115,0,0,0,0,0,0,58
2014,3,תשתיות,31,תחבורה,95,נמל חדרה,9572,הכנסות נמל חדרה,957201,הכנסות נמל חדרה,95720105,שירותים לאוניות,תקנה פעילה,הכנסה,65,0,0,0,0,0,0,65,0,0,0,0,0,0,331
2014,3,תשתיות,31,תחבורה,95,נמל חדרה,9572,הכנסות נמל חדרה,957201,הכנסות נמל חדרה,95720109,אגרות רציף,תקנה פעילה,הכנסה,"35,114",0,0,0,0,0,0,"35,114",0,0,0,0,0,0,"25,709"
2014,3,תשתיות,31,תחבורה,95,נמל חדרה,9572,הכנסות נמל חדרה,957205,הכנסות נמל חדרה,95720501,אגרות כלי שייט,"פש""ח",הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,3,תשתיות,31,תחבורה,95,נמל חדרה,9572,הכנסות נמל חדרה,957205,הכנסות נמל חדרה,95720503,גביית אגרת מגדלאור,"פש""ח",הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,3,תשתיות,31,תחבורה,95,נמל חדרה,9572,הכנסות נמל חדרה,957205,הכנסות נמל חדרה,95720505,שרותים לאוניות,"פש""ח",הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,3,תשתיות,31,תחבורה,95,נמל חדרה,9572,הכנסות נמל חדרה,957205,הכנסות נמל חדרה,95720509,אגרות רציף,"פש""ח",הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,3,תשתיות,32,משק המים,32,תמיכות שונות,3230,תמיכות במים,323001,תמיכות בספקי המים,32300101,"הסכמי פשרה, הענקות ופסקי דין",תקנה פעילה,הוצאה,"3,796",0,0,0,0,0,0,"5,621",0,0,0,0,0,0,"5,462"
2014,3,תשתיות,32,משק המים,32,תמיכות שונות,3230,תמיכות במים,323001,תמיכות בספקי המים,32300102,הענקות רב שנתי,תקנה פעילה,הוצאה,"8,000",0,0,0,0,0,0,368,0,0,0,0,0,0,367
2014,3,תשתיות,32,משק המים,32,תמיכות שונות,3230,תמיכות במים,323001,תמיכות בספקי המים,32300103,הנחה בתעריפי מים לאוכלוסיות מיוחדות,תקנה פעילה,הוצאה,"55,265",0,0,0,0,0,0,"57,506",0,0,0,0,0,0,"15,723"
2014,3,תשתיות,32,משק המים,32,תמיכות שונות,3230,תמיכות במים,323001,תמיכות בספקי המים,32300104,הכנסות מחברת מקורות,תקנה פעילה,הכנסה,0,0,"-120,000",0,0,0,0,0,0,"-120,000",0,0,0,0,0
2014,3,תשתיות,32,משק המים,32,תמיכות שונות,3230,תמיכות במים,323001,תמיכות בספקי המים,32300105,הסכם פשרה מבקשי ובעלי המניות,תקנה פעילה,הוצאה,0,"120,000",0,0,0,0,0,"1,400","120,000",0,0,0,0,0,0
2014,3,תשתיות,32,משק המים,32,תמיכות שונות,3230,תמיכות במים,323001,תמיכות בספקי המים,32300106,בדיקת רואה חשבון- התחשבנות,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,3,תשתיות,32,משק המים,32,תמיכות שונות,3230,תמיכות במים,323001,תמיכות בספקי המים,32300107,הכנסות ממפעיל מתקן ההתפלה באשקלון בעבור תשלום דמי חכירה לקצאא,תקנה פעילה,הכנסה,0,0,-562,0,0,0,0,0,0,-562,0,0,0,0,-290
2014,3,תשתיות,32,משק המים,32,תמיכות שונות,3230,תמיכות במים,323001,תמיכות בספקי המים,32300108,תשלום דמי חכירה לקצאא עבור מתקן ההתפלה באשקלון,תקנה פעילה,הוצאה,0,562,0,0,0,0,0,0,562,0,0,0,0,0,290
2014,3,תשתיות,32,משק המים,32,תמיכות שונות,3230,תמיכות במים,323001,תמיכות בספקי המים,32300109,השתתפות במנהל הדיור,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,3,תשתיות,32,משק המים,32,תמיכות שונות,3230,תמיכות במים,323001,תמיכות בספקי המים,32300110,תמיכות בפרוייקטי מים,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,,,,,,0,,
2014,3,תשתיות,32,משק המים,32,תמיכות שונות,3230,תמיכות במים,323001,תמיכות בספקי המים,32300111,העברה למקורות בגין אי עדכון הסכמים מדיניים,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,"50,500",0,0,0,0,0,0,"50,219"
2014,3,תשתיות,32,משק המים,41,רשות ממשלתית למים,4101,רשות המים,410101,הוצאות שכר,41010101,שיא כח אדם,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,3,תשתיות,32,משק המים,41,רשות ממשלתית למים,4101,רשות המים,410101,הוצאות שכר,41010102,חודשי עבודה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,3,תשתיות,32,משק המים,41,רשות ממשלתית למים,4101,רשות המים,410101,הוצאות שכר,41010103,שעות נוספות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,3,תשתיות,32,משק המים,41,רשות ממשלתית למים,4101,רשות המים,410101,הוצאות שכר,41010104,כוננויות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,3,תשתיות,32,משק המים,41,רשות ממשלתית למים,4101,רשות המים,410101,הוצאות שכר,41010105,תקני רכב שירות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,3,תשתיות,32,משק המים,41,רשות ממשלתית למים,4101,רשות המים,410101,הוצאות שכר,41010107,העסקת סטודנטים,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,3,תשתיות,32,משק המים,41,רשות ממשלתית למים,4101,רשות המים,410101,הוצאות שכר,41010108,השתלמויות ושבתון חוקרים,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,3,תשתיות,32,משק המים,41,רשות ממשלתית למים,4101,רשות המים,410101,הוצאות שכר,41010109,הכנסות מגורמי חוץ,"פש""ח",הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,3,תשתיות,32,משק המים,41,רשות ממשלתית למים,4101,רשות המים,410101,הוצאות שכר,41010112,הוצאות פרישת עובדים,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,3,תשתיות,32,משק המים,41,רשות ממשלתית למים,4101,רשות המים,410101,הוצאות שכר,41010113,שכר עידוד,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
