שנה,קוד סעיף,שם סעיף,קוד תחום,שם תחום,קוד תוכנית,שם תוכנית,קוד תקנה,שם תקנה,"תקנה פעילה / פש""ח",סוג הוצאה,תקציב מקורי - הוצאות נטו,תקציב מקורי - הוצאה מותנית בהכנסה,תקציב מקורי - הכנסה מיועדת,תקציב מקורי - הרשאה להתחייב,תקציב מקורי - שיא כא,תקציב מקורי - עבצ,תקציב מקורי - כמויות,תקציב מאושר - הוצאות נטו,תקציב מאושר - הוצאה מותנית בהכנסה,תקציב מאושר - הכנסה מיועדת,תקציב מאושר - הרשאה להתחייב,תקציב מאושר - שיא כא,תקציב מאושר - עבצ,תקציב מאושר - כמויות,ביצוע - מזומן
2012,20,משרד החינוך,20-27,חינוך על יסודי,20-27-09,שכר לימוד על יסודי,20-27-09-57,שעות פרופסיונליות,תקנה פעילה,הוצאה,"2,491",0,0,0,0,0,0,"8,317",0,0,0,0,0,0,"8,316"
2012,20,משרד החינוך,20-27,חינוך על יסודי,20-27-09,שכר לימוד על יסודי,20-27-09-64,שיפוי בעלויות בגין,תקנה פעילה,הוצאה,"43,087",0,0,0,0,0,0,"44,873",0,0,0,0,0,0,"44,874"
2012,20,משרד החינוך,20-27,חינוך על יסודי,20-27-09,שכר לימוד על יסודי,20-27-09-73,שירותי היקף,תקנה פעילה,הוצאה,"44,655",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,20,משרד החינוך,20-27,חינוך על יסודי,20-27-09,שכר לימוד על יסודי,20-27-09-75,"השלמת בגרות לתלמידי י""ג",תקנה פעילה,הוצאה,408,0,0,0,0,0,0,380,0,0,0,0,0,0,0
2012,20,משרד החינוך,20-27,חינוך על יסודי,20-27-09,שכר לימוד על יסודי,20-27-09-80,קרנות השתלמות בעל,תקנה פעילה,הוצאה,"18,240",0,0,0,0,0,0,"18,561",0,0,0,0,0,0,"18,512"
2012,20,משרד החינוך,20-27,חינוך על יסודי,20-27-09,שכר לימוד על יסודי,20-27-09-83,העסקת מורים בחוזה אישי,תקנה פעילה,הוצאה,"10,682",0,0,0,0,0,0,"10,914",0,0,0,0,0,0,"10,915"
2012,20,משרד החינוך,20-27,חינוך על יסודי,20-27-09,שכר לימוד על יסודי,20-27-09-87,גמול ליווי טיולים,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,20,משרד החינוך,20-27,חינוך על יסודי,20-27-09,שכר לימוד על יסודי,20-27-09-90,תמיכה בלימודי יהדות,תקנה פעילה,הוצאה,"115,798",0,0,0,0,0,0,"55,863",0,0,0,0,0,0,"52,813"
2012,20,משרד החינוך,20-27,חינוך על יסודי,20-27-09,שכר לימוד על יסודי,20-27-09-92,שילוב בחטיבה העליונה -,תקנה פעילה,הוצאה,"8,609",0,0,0,0,0,"1,358","14,852",0,0,0,0,0,"2,483","14,701"
2012,20,משרד החינוך,20-27,חינוך על יסודי,20-27-09,שכר לימוד על יסודי,20-27-09-93,מסלול 07 משופר - חרשים,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,20,משרד החינוך,20-27,חינוך על יסודי,20-27-09,שכר לימוד על יסודי,20-27-09-94,תגבור מדעים ומתמטיקה 3,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,"6,558",0,0,0,0,0,0,"6,550"
2012,20,משרד החינוך,20-27,חינוך על יסודי,20-27-10,אגף הבחינות,20-27-10-20,השתתפות משרד העבודה,תקנה פעילה,הכנסה,"-2,440",0,0,0,0,0,0,"-2,440",0,0,0,0,0,0,"-2,389"
2012,20,משרד החינוך,20-27,חינוך על יסודי,20-27-10,אגף הבחינות,20-27-10-26,העסקת עובדים בבחינות,תקנה פעילה,הוצאה,"197,279",0,0,0,0,0,0,"225,619",0,0,0,0,0,0,"223,590"
2012,20,משרד החינוך,20-27,חינוך על יסודי,20-27-10,אגף הבחינות,20-27-10-41,הוצאות אמרכליות,תקנה פעילה,הוצאה,"90,440","15,000",0,0,0,0,0,"89,175","15,000",0,0,0,0,0,"92,445"
2012,20,משרד החינוך,20-27,חינוך על יסודי,20-27-10,אגף הבחינות,20-27-10-42,הכנסות ותמלוגים מדמי,תקנה פעילה,הכנסה,0,0,"-15,000",0,0,0,0,0,0,"-15,000",0,0,0,0,"-9,650"
2012,20,משרד החינוך,20-27,חינוך על יסודי,20-27-10,אגף הבחינות,20-27-10-45,מאגרי בחינות בגרות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,20,משרד החינוך,20-27,חינוך על יסודי,20-27-11,מלגות ומענקים לתלמידים,20-27-11-42,סבסוד תשלומי הורים,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,"127,300",0,0,0,0,0,0,"116,287"
2012,20,משרד החינוך,20-27,חינוך על יסודי,20-27-11,מלגות ומענקים לתלמידים,20-27-11-43,מלגות ומענקים לתלמידים,תקנה פעילה,הוצאה,"60,721",100,0,0,0,0,0,"84,468","15,100",0,0,0,0,0,"71,944"
2012,20,משרד החינוך,20-27,חינוך על יסודי,20-27-11,מלגות ומענקים לתלמידים,20-27-11-44,הכנסות מגורמי חוץ,תקנה פעילה,הכנסה,0,0,-100,0,0,0,0,0,0,"-15,100",0,0,0,0,-14
2012,20,משרד החינוך,20-27,חינוך על יסודי,20-27-11,מלגות ומענקים לתלמידים,20-27-11-51,מילגות לתלמידים דרוזים,תקנה פעילה,הוצאה,527,0,0,0,0,0,0,"9,650",0,0,0,0,0,0,"2,550"
2012,20,משרד החינוך,20-27,חינוך על יסודי,20-27-12,קידום ועידוד החינוך העל,20-27-12-43,השתתפות במכינות קדם,תקנה פעילה,הוצאה,"7,780",0,0,0,0,0,0,"12,764",0,0,0,0,0,0,"11,482"
2012,20,משרד החינוך,20-27,חינוך על יסודי,20-27-12,קידום ועידוד החינוך העל,20-27-12-44,פעולות המינהל לכח אדם,תקנה פעילה,הוצאה,201,0,0,0,0,0,0,76,0,0,0,0,0,0,63
2012,20,משרד החינוך,20-27,חינוך על יסודי,20-27-12,קידום ועידוד החינוך העל,20-27-12-45,סיוע וטיפוח בפנימיות,תקנה פעילה,הוצאה,"12,131",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,20,משרד החינוך,20-27,חינוך על יסודי,20-27-12,קידום ועידוד החינוך העל,20-27-12-56,פנימיות קדם צבאיות -,תקנה פעילה,הוצאה,"33,682",0,0,0,0,0,0,"70,465",0,0,0,0,0,0,"51,387"
2012,20,משרד החינוך,20-27,חינוך על יסודי,20-27-12,קידום ועידוד החינוך העל,20-27-12-57,השתתפות משרד הביטחון,תקנה פעילה,הכנסה,"-16,500",0,0,0,0,0,0,"-41,000",0,0,0,0,0,0,"-24,500"
2012,20,משרד החינוך,20-27,חינוך על יסודי,20-27-15,תמיכה בנוער מחונן,20-27-15-43,נוער מחונן בחינוך העל,תקנה פעילה,הוצאה,"6,047",0,0,0,0,0,0,"7,344",0,0,0,0,0,0,"5,601"
2012,20,משרד החינוך,20-27,חינוך על יסודי,20-27-15,תמיכה בנוער מחונן,20-27-15-45,אקדמיה למצטיינים,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,416,0,0,0,0,0,0,167
2012,20,משרד החינוך,20-27,חינוך על יסודי,20-27-16,פעולות יוזמות בחינוך,20-27-16-46,פעולות בחינוך העל,תקנה פעילה,הוצאה,"10,752",0,0,0,0,0,0,"4,834",0,0,0,0,0,0,56
2012,20,משרד החינוך,20-27,חינוך על יסודי,20-27-16,פעולות יוזמות בחינוך,20-27-16-49,מורים עולים בעל-יסודי,תקנה פעילה,הוצאה,"4,530",0,0,0,0,0,750,"4,715",0,0,0,0,0,750,"4,707"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-01,עובדי האגף,20-28-01-01,האגף לחינוך התישבותי,תקנה פעילה,הוצאה,"25,009",0,0,0,139.5,0,0,"29,509",0,0,0,139,0,0,"28,944"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-01,עובדי האגף,20-28-01-02,"בי""ס ממשלתים - שיא כח",תקנה פעילה,הוצאה,"15,074",0,0,0,125,0,0,"15,174",0,0,0,125,0,0,"15,180"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-01,עובדי האגף,20-28-01-20,שכר עידוד,תקנה פעילה,הוצאה,"3,138",0,0,0,0,0,"81,883","3,370",0,0,0,0,0,"81,337","3,308"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-01,עובדי האגף,20-28-01-22,שעות נוספות,תקנה פעילה,הוצאה,743,0,0,0,0,0,"10,821",978,0,0,0,0,0,"12,869",946
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-01,עובדי האגף,20-28-01-23,בתי ספר ממשלתיים -,תקנה פעילה,הוצאה,745,0,0,0,0,0,"10,512",660,0,0,0,0,0,"10,729",599
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-01,עובדי האגף,20-28-01-25,עבודה בלתי צמיתה,תקנה פעילה,הוצאה,"3,364",0,0,0,0,213,0,"3,164",0,0,0,0,213,0,"3,135"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-01,עובדי האגף,20-28-01-27,בתי ספר ממשלתיים -,תקנה פעילה,הוצאה,"3,260","4,142",0,0,0,"1,026",0,"3,260","4,142",0,0,0,"1,026",0,"7,395"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-01,עובדי האגף,20-28-01-28,הכנסה מדמי אחזקה,תקנה פעילה,הכנסה,0,0,"-4,142",0,0,0,0,0,0,"-4,142",0,0,0,0,"-3,767"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-01,עובדי האגף,20-28-01-29,העסקת סטודנטים,תקנה פעילה,הוצאה,317,0,0,0,0,0,"10,682",215,0,0,0,0,0,"10,611",191
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-01,עובדי האגף,20-28-01-71,קניית שירותים - מינהל,תקנה פעילה,הוצאה,250,900,0,0,0,0,"6,227","1,312",0,0,0,0,0,"6,185",980
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-01,עובדי האגף,20-28-01-72,הכנסות מגורמי חוץ,תקנה פעילה,הכנסה,0,0,-900,0,0,0,0,0,0,0,0,0,0,0,0
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-01,עובדי האגף,20-28-01-90,אחזקת רכב ונסיעות,תקנה פעילה,הוצאה,"6,548",0,0,0,0,0,170,"5,695",0,0,0,0,0,174,"5,253"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-02,שירותים מרכזים,20-28-02-01,פעולות מטה האגף לחינוך,תקנה פעילה,הוצאה,591,0,0,0,0,0,0,834,0,0,0,0,0,0,457
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-02,שירותים מרכזים,20-28-02-03,יעוץ והדרכה,תקנה פעילה,הוצאה,410,0,0,0,0,0,0,"1,214",0,0,0,0,0,0,448
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-03,אמרכלות,20-28-03-41,תפעול ואחזקה,תקנה פעילה,הוצאה,"7,188",0,0,0,0,0,0,"10,732",0,0,0,0,0,0,"6,533"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-03,אמרכלות,20-28-03-42,הוצאות חשמל,תקנה פעילה,הוצאה,70,0,0,0,0,0,0,102,0,0,0,0,0,0,40
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-03,אמרכלות,20-28-03-51,רכבי אגום ורכבים צמודים,תקנה פעילה,הוצאה,926,0,0,0,0,0,0,"1,126",0,0,0,0,0,0,"1,038"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-03,אמרכלות,20-28-03-54,השתתפות בשכר דירה,תקנה פעילה,הוצאה,"4,772",0,0,0,0,0,0,"5,272",0,0,0,0,0,0,"5,197"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-03,אמרכלות,20-28-03-57,השתתפות בפעולות ועד,תקנה פעילה,הוצאה,397,0,0,0,0,0,0,482,0,0,0,0,0,0,486
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-03,אמרכלות,20-28-03-59,השתתפות במשרד האוצר -,תקנה פעילה,הוצאה,20,0,0,0,0,0,0,20,0,0,0,0,0,0,20
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-03,אמרכלות,20-28-03-60,שירותי מחשוב ורכישת,תקנה פעילה,הוצאה,"3,991",0,0,0,0,0,0,"5,385",0,0,0,0,0,0,"4,482"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-03,אמרכלות,20-28-03-61,דמי שימוש בדיור ממשלתי,תקנה פעילה,הוצאה,"2,344",0,0,0,0,0,0,"2,344",0,0,0,0,0,0,"2,344"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-03,אמרכלות,20-28-03-62,הכנסות משירותי מיחשוב,"פש""ח",הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-03,אמרכלות,20-28-03-63,שירותי מיחשוב בפנימיות,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,123,0,0,0,0,0,0,123
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-04,אחזקת תלמידים בפנימיות,20-28-04-35,השתתפות המשרד הראשי,תקנה פעילה,הוצאה,"12,427",0,0,0,0,0,0,"10,992",0,0,0,0,0,0,"10,827"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-04,אחזקת תלמידים בפנימיות,20-28-04-41,אחזקת תלמידי נעלה,תקנה פעילה,הוצאה,"32,761",0,0,0,0,0,"1,200","34,760",0,0,0,0,0,"1,200","34,145"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-04,אחזקת תלמידים בפנימיות,20-28-04-42,הכנסות מתשלומי הורים,תקנה פעילה,הכנסה,0,0,"-11,640",0,0,0,0,0,0,"-11,640",0,0,0,0,"-11,640"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-04,אחזקת תלמידים בפנימיות,20-28-04-43,אחזקת תלמידים ישראליים,תקנה פעילה,הוצאה,"262,930","11,640",0,0,0,0,"10,136","244,466","11,640",0,0,0,0,"10,136","253,431"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-04,אחזקת תלמידים בפנימיות,20-28-04-44,קציני ביקור בפנימיות,תקנה פעילה,הוצאה,"2,839",0,0,0,0,0,0,"1,739",0,0,0,0,0,0,"1,689"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-04,אחזקת תלמידים בפנימיות,20-28-04-45,אחזקת תלמידים טיפוליים,תקנה פעילה,הוצאה,"14,505","1,100",0,0,0,0,0,"25,342","1,100",0,0,0,0,0,"15,878"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-04,אחזקת תלמידים בפנימיות,20-28-04-46,עובדים סוציאלים,תקנה פעילה,הוצאה,"3,417","1,500",0,0,0,0,0,"7,466","3,500",0,0,0,0,0,"9,865"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-04,אחזקת תלמידים בפנימיות,20-28-04-47,השתתפות בפעולות,תקנה פעילה,הוצאה,"1,893",0,0,0,0,0,0,"3,039",0,0,0,0,0,0,"1,991"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-04,אחזקת תלמידים בפנימיות,20-28-04-48,הכנסות מהורים בפנימיות,תקנה פעילה,הכנסה,0,0,"-3,600",0,0,0,0,0,0,"-5,600",0,0,0,0,"-5,600"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-04,אחזקת תלמידים בפנימיות,20-28-04-49,השתתפות ושיפוצים בחברות,תקנה פעילה,הוצאה,609,0,0,0,0,0,0,760,0,0,0,0,0,0,719
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-04,אחזקת תלמידים בפנימיות,20-28-04-51,פעולות חינוך והדרכה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-04,אחזקת תלמידים בפנימיות,20-28-04-52,"פרוייקט נעל""ה (נוער","פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-04,אחזקת תלמידים בפנימיות,20-28-04-54,פעולות חינוך והדרכה,תקנה פעילה,הוצאה,"2,223","2,100",0,0,0,0,0,"4,134","2,100",0,0,0,0,0,"4,319"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-04,אחזקת תלמידים בפנימיות,20-28-04-56,הכנסה מהוצאות קליטה,תקנה פעילה,הכנסה,0,0,"-6,700",0,0,0,0,0,0,"-6,700",0,0,0,0,"-4,925"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-04,אחזקת תלמידים בפנימיות,20-28-04-57,הוצאות קליטה חניכים,תקנה פעילה,הוצאה,96,"6,700",0,0,0,0,0,"1,466","6,700",0,0,0,0,0,"4,554"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-04,אחזקת תלמידים בפנימיות,20-28-04-59,יוזמות פדגוגיות:פעולות,תקנה פעילה,הוצאה,0,0,0,0,0,0,0,714,0,0,0,0,0,0,704
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-04,אחזקת תלמידים בפנימיות,20-28-04-60,הכנסות מקליטת תלמידי,תקנה פעילה,הכנסה,0,0,"-10,000",0,0,0,0,0,0,"-10,500",0,0,0,0,"-10,500"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-04,אחזקת תלמידים בפנימיות,20-28-04-61,דמי אחזקה לקידום,תקנה פעילה,הוצאה,"62,365","10,000",0,0,0,0,0,"65,117","10,500",0,0,0,0,0,"75,533"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-04,אחזקת תלמידים בפנימיות,20-28-04-62,הפעלת הנוער לחינוך,תקנה פעילה,הוצאה,"4,943",0,0,0,0,0,0,"5,853",0,0,0,0,0,0,"4,746"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-04,אחזקת תלמידים בפנימיות,20-28-04-63,מסגרות חינוך לילדים,תקנה פעילה,הוצאה,"54,037",0,0,0,0,0,0,"54,913",0,0,0,0,0,0,"53,732"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-04,אחזקת תלמידים בפנימיות,20-28-04-64,פעולות מסגרות חינוך,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-04,אחזקת תלמידים בפנימיות,20-28-04-65,דמי אחזקה לקידום,תקנה פעילה,הוצאה,"97,524","15,500",0,0,0,0,0,"75,587","32,500",0,0,0,0,0,"100,306"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-04,אחזקת תלמידים בפנימיות,20-28-04-66,הכנסות מאחזקת תלמידים,תקנה פעילה,הכנסה,0,0,"-15,500",0,0,0,0,0,0,"-32,500",0,0,0,0,"-22,920"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-04,אחזקת תלמידים בפנימיות,20-28-04-67,פרוייקטים חינוכיים,תקנה פעילה,הוצאה,"1,623",0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-04,אחזקת תלמידים בפנימיות,20-28-04-70,הכנסות מהורים בבתי ספר,תקנה פעילה,הכנסה,0,0,"-1,100",0,0,0,0,0,0,"-1,100",0,0,0,0,-819
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-04,אחזקת תלמידים בפנימיות,20-28-04-73,פעולות בפנימיות,תקנה פעילה,הוצאה,"1,781",0,0,0,0,0,0,"2,411",0,0,0,0,0,0,"1,882"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-04,אחזקת תלמידים בפנימיות,20-28-04-74,"הפעלת מנהלת ""נעל""ה""",תקנה פעילה,הוצאה,"8,867",0,0,0,0,0,0,"11,149",0,0,0,0,0,0,"7,649"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-04,אחזקת תלמידים בפנימיות,20-28-04-77,הצטיידות בפנימיות,תקנה פעילה,הוצאה,0,"14,000",0,0,0,0,0,"8,569","14,000",0,0,0,0,0,"8,385"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-04,אחזקת תלמידים בפנימיות,20-28-04-78,הכנסות הורים,תקנה פעילה,הכנסה,0,0,"-14,000",0,0,0,0,0,0,"-14,000",0,0,0,0,-760
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-04,אחזקת תלמידים בפנימיות,20-28-04-80,השתתפות משרד הקליטה,תקנה פעילה,הכנסה,-200,0,0,0,0,0,0,-200,0,0,0,0,0,0,0
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-04,אחזקת תלמידים בפנימיות,20-28-04-81,פנימיות משטרתיות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-05,שירותי עזר ביסודי ז'-ט',20-28-05-40,השתתפות המשרד הראשי,תקנה פעילה,הוצאה,"4,516",0,0,0,0,0,0,"4,516",0,0,0,0,0,0,"4,824"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-05,שירותי עזר ביסודי ז'-ט',20-28-05-45,20 שרתים 11 מזכירים,תקנה פעילה,הוצאה,"4,726",0,0,0,0,0,58,"16,053",0,0,0,0,0,58,"12,821"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-05,שירותי עזר ביסודי ז'-ט',20-28-05-46,סל תלמיד בחטיבות,תקנה פעילה,הוצאה,"60,103",0,0,0,0,0,"32,314","60,616",0,0,0,0,0,"32,314","61,094"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-05,שירותי עזר ביסודי ז'-ט',20-28-05-47,הוצאות שמירה ובטחון,תקנה פעילה,הוצאה,"27,260",0,0,0,0,0,307,"32,032",0,0,0,0,0,307,"29,072"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-05,שירותי עזר ביסודי ז'-ט',20-28-05-48,"הוצאת שמירה, ביטחון",תקנה פעילה,הוצאה,0,0,0,0,0,0,0,"9,823",0,0,0,0,0,0,"4,999"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-05,שירותי עזר ביסודי ז'-ט',20-28-05-49,בטיחות במוסדות המינהל,תקנה פעילה,הוצאה,"1,792",0,0,0,0,0,0,"20,774",0,0,0,0,0,0,"10,024"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-05,שירותי עזר ביסודי ז'-ט',20-28-05-51,הוצאות ימי הסקה -,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-05,שירותי עזר ביסודי ז'-ט',20-28-05-59,הכנסות בגין תלמידי חוץ,תקנה פעילה,הכנסה,0,0,"-1,000",0,0,0,0,0,0,"-1,000",0,0,0,0,0
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-05,שירותי עזר ביסודי ז'-ט',20-28-05-60,תלמידי חוץ חינוך מיוחד,תקנה פעילה,הוצאה,0,"1,000",0,0,0,0,0,0,"1,000",0,0,0,0,0,0
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-06,חינוך והוראה-שכר מורים,20-28-06-18,הכנסות מגורמי חוץ,תקנה פעילה,הכנסה,0,0,"-1,000",0,0,0,0,0,0,"-1,000",0,0,0,0,-816
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-06,חינוך והוראה-שכר מורים,20-28-06-19,הסכם בתי ספר תוכנות,תקנה פעילה,הוצאה,0,"1,000",0,0,0,0,0,0,"1,000",0,0,0,0,0,816
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-06,חינוך והוראה-שכר מורים,20-28-06-30,חטיבות הביניים שכר,תקנה פעילה,הוצאה,"340,279","48,000",0,0,0,0,"46,332","401,315","98,000",0,0,0,0,"46,529","492,525"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-06,חינוך והוראה-שכר מורים,20-28-06-31,"שכר מורים חט""ב חינוך",תקנה פעילה,הוצאה,"66,518",0,0,0,0,0,"9,050","71,167",0,0,0,0,0,"9,531","71,147"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-06,חינוך והוראה-שכר מורים,20-28-06-32,הכנסות ממורים משותפים,תקנה פעילה,הכנסה,0,0,"-48,000",0,0,0,0,0,0,"-98,000",0,0,0,0,"-90,745"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-06,חינוך והוראה-שכר מורים,20-28-06-40,השתתפות המשרד הראשי,תקנה פעילה,הוצאה,"13,993",0,0,0,0,0,0,"26,287",0,0,0,0,0,0,"22,424"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-06,חינוך והוראה-שכר מורים,20-28-06-41,חינוך מיוחד - השתתפות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-06,חינוך והוראה-שכר מורים,20-28-06-45,דמי שתיה לעובדי הוראה,תקנה פעילה,הוצאה,561,0,0,0,0,0,0,656,0,0,0,0,0,0,856
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-06,חינוך והוראה-שכר מורים,20-28-06-47,הצטיידות ושיפוצים בבתי,תקנה פעילה,הוצאה,631,0,0,0,0,0,0,226,0,0,0,0,0,0,203
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-06,חינוך והוראה-שכר מורים,20-28-06-49,אגרת שירותים נוספים,תקנה פעילה,הוצאה,"7,794",0,0,0,0,0,0,"4,294",0,0,0,0,0,0,"4,119"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-06,חינוך והוראה-שכר מורים,20-28-06-66,תלמידים עולים חינוך,תקנה פעילה,הוצאה,"11,889",0,0,0,0,0,"1,616","11,889",0,0,0,0,0,"1,616","11,889"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-06,חינוך והוראה-שכר מורים,20-28-06-70,גמול ליווי טיולים,תקנה פעילה,הוצאה,"4,110",0,0,0,0,0,0,"4,110",0,0,0,0,0,0,"4,110"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-08,תמיכה בבתי ספר,20-28-08-40,השתתפות המשרד הראשי,תקנה פעילה,הוצאה,"1,374",0,0,0,0,0,0,"3,584",0,0,0,0,0,0,"1,253"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-08,תמיכה בבתי ספר,20-28-08-50,תוכניות הבראה בכפרי,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-08,תמיכה בבתי ספר,20-28-08-51,השתתפות בבתי ספר,תקנה פעילה,הוצאה,"65,534",0,0,0,0,0,0,"75,534",0,0,0,0,0,0,"68,060"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-08,תמיכה בבתי ספר,20-28-08-67,העברת בתי ספר ממשלתיים,תקנה פעילה,הוצאה,"4,037",0,0,0,0,0,0,"6,907",0,0,0,0,0,0,"3,040"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-08,תמיכה בבתי ספר,20-28-08-69,השתתפות במכינות קדם,תקנה פעילה,הוצאה,"1,950",0,0,0,0,0,0,"2,455",0,0,0,0,0,0,"2,261"
2012,20,משרד החינוך,20-28,חינוך התישבותי,20-28-09,חינוך ימי תמיכה,20-28-09-60,הכנסות מהורים ומוסדות,תקנה פעילה,הכנסה,0,0,"-4,000",0,0,0,0,0,0,"-4,000",0,0,0,0,"-4,000"
