שנה,קוד סעיף,שם סעיף,קוד תחום,שם תחום,קוד תוכנית,שם תוכנית,קוד תקנה,שם תקנה,שם תקנה מלא,"תקנה פעילה / פש""ח",סוג הוצאה,מקורי - נטו,מקורי - הוצאה מותנית,תקציב מקורי - הכנסה מיועדת,מקורי - הרשאה,תקציב מקורי - שיא כא,תקציב מקורי - עבצ,תקציב מקורי - כמויות,תקציב מאושר - הוצאות נטו,תקציב מאושר - הוצאה מותנית בהכנסה,תקציב מאושר - הכנסה מיועדת,תקציב מאושר - הרשאה להתחייב,תקציב מאושר - שיא כא,תקציב מאושר - עבצ,תקציב מאושר - כמויות,ביצוע - מזומן
2013,33,משרד החקלאות,33-21,תחום פעולה כללי,33-21-02,אמרכלות,33-21-02-24,הכנסות מגורמי חוץ,הכנסות מגורמי חוץ,"פש""ח",הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-21,תחום פעולה כללי,33-21-02,אמרכלות,33-21-02-26,תשלומי ארנונה,תשלומי ארנונה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-21,תחום פעולה כללי,33-21-02,אמרכלות,33-21-02-27,הפחתות של מנהל המחקר,הפחתות של מנהל המחקר,"פש""ח",הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-21,תחום פעולה כללי,33-21-02,אמרכלות,33-21-02-28,הפחתות מינהל המחקר,הפחתות מינהל המחקר,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-21,תחום פעולה כללי,33-21-02,אמרכלות,33-21-02-30,השתתפות משרד ראש,השתתפות משרד ראש הממשלה,"פש""ח",הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-21,תחום פעולה כללי,33-21-02,אמרכלות,33-21-02-31,אבטחת השר,אבטחת השר,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-21,תחום פעולה כללי,33-21-03,שירות למערכות מידע,33-21-03-05,הכנסות מגורמי חוץ,הכנסות מגורמי חוץ,"פש""ח",הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-21,תחום פעולה כללי,33-21-03,שירות למערכות מידע,33-21-03-06,מינהל וארגון,מינהל וארגון,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-21,תחום פעולה כללי,33-21-03,שירות למערכות מידע,33-21-03-07,"פיתוח מערכות, תוכנות","פיתוח מערכות, תוכנות ותשתיות","פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-21,תחום פעולה כללי,33-21-03,שירות למערכות מידע,33-21-03-10,"תחזוקת מערכות, תוכנות","תחזוקת מערכות, תוכנות ותשתיות","פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-21,תחום פעולה כללי,33-21-05,פיתוח הכפר,33-21-05-03,מינהל ופעולות מקצועיות,מינהל ופעולות מקצועיות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-21,תחום פעולה כללי,33-21-05,פיתוח הכפר,33-21-05-09,השתתפות במשרד התיירות,השתתפות במשרד התיירות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-21,תחום פעולה כללי,33-21-05,פיתוח הכפר,33-21-05-15,פעולות לשילוב התיירות,פעולות לשילוב התיירות בחקלאות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-01,הגנת הצומח,33-22-01-01,שיא כח אדם,שיא כח אדם,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-01,הגנת הצומח,33-22-01-02,שעות נוספות,שעות נוספות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-01,הגנת הצומח,33-22-01-03,ציוד חומרים שירותים,ציוד חומרים שירותים ומנהל,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-01,הגנת הצומח,33-22-01-04,הכנסות מגורמי חוץ,הכנסות מגורמי חוץ,"פש""ח",הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-01,הגנת הצומח,33-22-01-06,פעולות הדברה,פעולות הדברה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-01,הגנת הצומח,33-22-01-11,"נסיעות לחו""ל","נסיעות לחו""ל","פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-01,הגנת הצומח,33-22-01-19,כוננויות,כוננויות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-01,הגנת הצומח,33-22-01-20,עבודה בלתי צמיתה,עבודה בלתי צמיתה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-01,הגנת הצומח,33-22-01-31,הדברה ביולוגית,הדברה ביולוגית,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-01,הגנת הצומח,33-22-01-45,החזר הוצאות רכב,החזר הוצאות רכב,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-01,הגנת הצומח,33-22-01-50,הוצאות פרישה,הוצאות פרישה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-01,הגנת הצומח,33-22-01-62,העסקת סטודנטים,העסקת סטודנטים,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-02,שירותים וטרינרים,33-22-02-01,שיא כח אדם,שיא כח אדם,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-02,שירותים וטרינרים,33-22-02-02,שעות נוספות,שעות נוספות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-02,שירותים וטרינרים,33-22-02-03,ציוד חומרים שירותים,ציוד חומרים שירותים ומנהל,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-02,שירותים וטרינרים,33-22-02-05,הכנסות מגורמי חוץ,הכנסות מגורמי חוץ,"פש""ח",הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-02,שירותים וטרינרים,33-22-02-11,"נסיעות לחו""ל","נסיעות לחו""ל","פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-02,שירותים וטרינרים,33-22-02-12,פעילות לחיסון חיות בר,פעילות לחיסון חיות בר נגד כלבת,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-02,שירותים וטרינרים,33-22-02-13,"ספגת המוח - ציוד,","ספגת המוח - ציוד, חומרים ושירותים","פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-02,שירותים וטרינרים,33-22-02-18,שבתונים והשתלמויות,שבתונים והשתלמויות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-02,שירותים וטרינרים,33-22-02-19,כוננויות,כוננויות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-02,שירותים וטרינרים,33-22-02-20,עבודה בלתי צמיתה,עבודה בלתי צמיתה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-02,שירותים וטרינרים,33-22-02-22,פעולות צער בעלי חיים,פעולות צער בעלי חיים,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-02,שירותים וטרינרים,33-22-02-23,השתתפות במנהל הרכב,השתתפות במנהל הרכב,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-02,שירותים וטרינרים,33-22-02-25,אחזקת רכב ממשלתי,אחזקת רכב ממשלתי,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-02,שירותים וטרינרים,33-22-02-33,השתתפות משרד הבריאות,השתתפות משרד הבריאות בפרוייקט חיסון כלבי בר,"פש""ח",הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-02,שירותים וטרינרים,33-22-02-45,החזר הוצאות רכב,החזר הוצאות רכב,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-02,שירותים וטרינרים,33-22-02-47,"פעולות, ציוד וחומרים -","פעולות, ציוד וחומרים - שפעת העופות","פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-02,שירותים וטרינרים,33-22-02-55,הוצאות פרישה,הוצאות פרישה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-02,שירותים וטרינרים,33-22-02-67,הפחתות פנימיות למינהל,הפחתות פנימיות למינהל המחקר,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-02,שירותים וטרינרים,33-22-02-68,העסקת סטודנטים,העסקת סטודנטים,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-04,דייג,33-22-04-01,שיא כח אדם,שיא כח אדם,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-04,דייג,33-22-04-02,שעות נוספות,שעות נוספות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-04,דייג,33-22-04-03,מינהל ופעולות מיקצועיות,מינהל ופעולות מיקצועיות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-04,דייג,33-22-04-04,מענקים לציוד דיג,מענקים לציוד דיג,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-04,דייג,33-22-04-06,הכנסות מגורמי חוץ,הכנסות מגורמי חוץ,"פש""ח",הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-04,דייג,33-22-04-11,השתתפות רשות המים,השתתפות רשות המים,"פש""ח",הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-04,דייג,33-22-04-19,כוננויות,כוננויות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-04,דייג,33-22-04-20,עבודה בלתי צמיתה,עבודה בלתי צמיתה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-04,דייג,33-22-04-45,החזר הוצאות רכב,החזר הוצאות רכב,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-04,דייג,33-22-04-50,הוצאות פרישה,הוצאות פרישה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-05,שמור הקרקע,33-22-05-01,שיא כח אדם,שיא כח אדם,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-05,שמור הקרקע,33-22-05-02,שעות נוספות,שעות נוספות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-05,שמור הקרקע,33-22-05-03,מינהל ופעולות מקצועיות,מינהל ופעולות מקצועיות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-05,שמור הקרקע,33-22-05-06,הכנסות מגורמי חוץ,הכנסות מגורמי חוץ,"פש""ח",הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-05,שמור הקרקע,33-22-05-07,השתתפויות,השתתפויות,"פש""ח",הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-05,שמור הקרקע,33-22-05-10,מענקי תשתית ניקוז,מענקי תשתית ניקוז,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-05,שמור הקרקע,33-22-05-11,פרויקט עמק בית נטופה,פרויקט עמק בית נטופה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-05,שמור הקרקע,33-22-05-18,שבתונים והשתלמויות,שבתונים והשתלמויות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-05,שמור הקרקע,33-22-05-19,כוננויות,כוננויות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-05,שמור הקרקע,33-22-05-20,עבודה בלתי צמיתה,עבודה בלתי צמיתה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-05,שמור הקרקע,33-22-05-45,החזר הוצאות רכב,החזר הוצאות רכב,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-05,שמור הקרקע,33-22-05-50,הוצאות פרישה,הוצאות פרישה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-06,מחוזות,33-22-06-01,שיא כח אדם,שיא כח אדם,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-06,מחוזות,33-22-06-02,שעות נוספות,שעות נוספות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-06,מחוזות,33-22-06-03,מינהל ופעולות מקצועיות,מינהל ופעולות מקצועיות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-06,מחוזות,33-22-06-04,הכנסות מגורמי חוץ,הכנסות מגורמי חוץ,"פש""ח",הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-06,מחוזות,33-22-06-19,כוננויות,כוננויות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-06,מחוזות,33-22-06-20,עבודה בלתי צמיתה,עבודה בלתי צמיתה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-06,מחוזות,33-22-06-45,החזר הוצאות רכב,החזר הוצאות רכב,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-06,מחוזות,33-22-06-50,הוצאות פרישה,הוצאות פרישה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-08,יחידת הפיקוח על הצומח,33-22-08-01,שיא כח אדם,שיא כח אדם,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-08,יחידת הפיקוח על הצומח,33-22-08-02,שעות נוספות,שעות נוספות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-08,יחידת הפיקוח על הצומח,33-22-08-03,ציוד חמרים ושרותים,ציוד חמרים ושרותים,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-08,יחידת הפיקוח על הצומח,33-22-08-05,החזר הוצאות רכב,החזר הוצאות רכב,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-08,יחידת הפיקוח על הצומח,33-22-08-06,השתתפות במנהל הרכב,השתתפות במנהל הרכב,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-08,יחידת הפיקוח על הצומח,33-22-08-12,אחזקת רכב ממשלתי,אחזקת רכב ממשלתי,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-08,יחידת הפיקוח על הצומח,33-22-08-20,עבודה בלתי צמיתה,עבודה בלתי צמיתה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-08,יחידת הפיקוח על הצומח,33-22-08-22,הכנסות מגורמי חוץ,הכנסות מגורמי חוץ,"פש""ח",הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-22,פעולות לחקלאים,33-22-08,יחידת הפיקוח על הצומח,33-22-08-50,הוצאות פרישה,הוצאות פרישה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-23,שירות ההדרכה והמקצוע,33-23-01,שירותים מרכזיים,33-23-01-01,שיא כח אדם,שיא כח אדם,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-23,שירות ההדרכה והמקצוע,33-23-01,שירותים מרכזיים,33-23-01-02,שעות נוספות,שעות נוספות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-23,שירות ההדרכה והמקצוע,33-23-01,שירותים מרכזיים,33-23-01-03,ציוד חומרים שירותים,ציוד חומרים שירותים ומנהל,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-23,שירות ההדרכה והמקצוע,33-23-01,שירותים מרכזיים,33-23-01-06,הכנסות מגורמי חוץ,הכנסות מגורמי חוץ,"פש""ח",הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-23,שירות ההדרכה והמקצוע,33-23-01,שירותים מרכזיים,33-23-01-10,"נסיעות לחו""ל","נסיעות לחו""ל","פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-23,שירות ההדרכה והמקצוע,33-23-01,שירותים מרכזיים,33-23-01-16,אחזקת רכב ממשלתי,אחזקת רכב ממשלתי,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-23,שירות ההדרכה והמקצוע,33-23-01,שירותים מרכזיים,33-23-01-17,השתתפות במנהל הרכב,השתתפות במנהל הרכב,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-23,שירות ההדרכה והמקצוע,33-23-01,שירותים מרכזיים,33-23-01-19,כוננויות,כוננויות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-23,שירות ההדרכה והמקצוע,33-23-01,שירותים מרכזיים,33-23-01-20,עבודה בלתי צמיתה,עבודה בלתי צמיתה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-23,שירות ההדרכה והמקצוע,33-23-01,שירותים מרכזיים,33-23-01-25,הדרכה פרטית,הדרכה פרטית,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-23,שירות ההדרכה והמקצוע,33-23-01,שירותים מרכזיים,33-23-01-27,העסקת סטודנטים,העסקת סטודנטים,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-23,שירות ההדרכה והמקצוע,33-23-01,שירותים מרכזיים,33-23-01-45,החזר הוצאות רכב,החזר הוצאות רכב,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-23,שירות ההדרכה והמקצוע,33-23-01,שירותים מרכזיים,33-23-01-50,הוצאות פרישה,הוצאות פרישה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-23,שירות ההדרכה והמקצוע,33-23-05,השירות לשיתוף בינלאומי,33-23-05-01,שיא כח אדם,שיא כח אדם,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-23,שירות ההדרכה והמקצוע,33-23-05,השירות לשיתוף בינלאומי,33-23-05-02,שעות נוספות,שעות נוספות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-23,שירות ההדרכה והמקצוע,33-23-05,השירות לשיתוף בינלאומי,33-23-05-03,פעולות מקצועיות,פעולות מקצועיות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-23,שירות ההדרכה והמקצוע,33-23-05,השירות לשיתוף בינלאומי,33-23-05-06,השתתפות משרד החוץ,השתתפות משרד החוץ,"פש""ח",הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-23,שירות ההדרכה והמקצוע,33-23-05,השירות לשיתוף בינלאומי,33-23-05-07,החזר הוצאות רכב,החזר הוצאות רכב,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-23,שירות ההדרכה והמקצוע,33-23-05,השירות לשיתוף בינלאומי,33-23-05-08,"נסיעות לחו""ל","נסיעות לחו""ל","פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-23,שירות ההדרכה והמקצוע,33-23-05,השירות לשיתוף בינלאומי,33-23-05-11,הכנסות מגורמי חוץ,הכנסות מגורמי חוץ,"פש""ח",הכנסה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-23,שירות ההדרכה והמקצוע,33-23-05,השירות לשיתוף בינלאומי,33-23-05-19,כוננויות,כוננויות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-23,שירות ההדרכה והמקצוע,33-23-05,השירות לשיתוף בינלאומי,33-23-05-50,הוצאות פרישה,הוצאות פרישה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-24,מינהל המחקר החקלאי,33-24-01,הנהלה ומינהל,33-24-01-01,שיא כח אדם,שיא כח אדם,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-24,מינהל המחקר החקלאי,33-24-01,הנהלה ומינהל,33-24-01-02,שעות נוספות,שעות נוספות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-24,מינהל המחקר החקלאי,33-24-01,הנהלה ומינהל,33-24-01-03,ציוד חומרים ושרותים,ציוד חומרים ושרותים,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-24,מינהל המחקר החקלאי,33-24-01,הנהלה ומינהל,33-24-01-04,מחקרים במוסדות חוץ,מחקרים במוסדות חוץ,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-24,מינהל המחקר החקלאי,33-24-01,הנהלה ומינהל,33-24-01-05,הדרכה והשתלמויות,הדרכה והשתלמויות,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-24,מינהל המחקר החקלאי,33-24-01,הנהלה ומינהל,33-24-01-06,"נסיעות לחו""ל","נסיעות לחו""ל","פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-24,מינהל המחקר החקלאי,33-24-01,הנהלה ומינהל,33-24-01-07,תפעול שמירה ובטחון,תפעול שמירה ובטחון,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2013,33,משרד החקלאות,33-24,מינהל המחקר החקלאי,33-24-01,הנהלה ומינהל,33-24-01-08,השתתפות בבוחן ובתהילה,השתתפות בבוחן ובתהילה,"פש""ח",הוצאה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
