שנה,סעיף מוביל,מספר בקשה,תיאור בקשה,קוד שינוי,שם שינוי,קוד סוג בקשה,שם סוג בקשה,מספר וועדה,קוד תוכנית,שם תוכנית,הוצאות נטו,הוצאה מותנית בהכנסה,הכנסה מיועדת,הרשאה להתחייב,שיא כא,תאריך אישור
2013,20,010,"גידול טבעי תשע""ד",7,שינוי פנימי,2,אישור ועדה,196,20-26-02,שירותי חינוך ורווחה,608,0,0,0,0,B117-Nov-13
2013,20,010,"גידול טבעי תשע""ד",7,שינוי פנימי,2,אישור ועדה,196,20-26-05,הוראת המקצועות תוכניות,"1,000",0,0,0,0,B117-Nov-13
2013,20,010,"גידול טבעי תשע""ד",7,שינוי פנימי,2,אישור ועדה,196,20-26-09,שירותי עזר במערכת,"5,802",0,0,0,0,B117-Nov-13
2013,20,010,"גידול טבעי תשע""ד",7,שינוי פנימי,2,אישור ועדה,196,20-26-11,שעות תקן-חינוך יסודי,"23,192",0,0,0,0,B117-Nov-13
2013,20,010,"גידול טבעי תשע""ד",7,שינוי פנימי,2,אישור ועדה,196,20-26-12,חינוך מיוחד,"57,212",0,0,0,0,B117-Nov-13
2013,20,010,"גידול טבעי תשע""ד",7,שינוי פנימי,2,אישור ועדה,196,20-26-15,ילדים מחוננים,"1,000",0,0,0,0,B117-Nov-13
2013,20,010,"גידול טבעי תשע""ד",7,שינוי פנימי,2,אישור ועדה,196,20-26-20,גידול טבעי במערכת,"-150,997",0,0,0,0,B117-Nov-13
2013,20,010,"גידול טבעי תשע""ד",7,שינוי פנימי,2,אישור ועדה,196,20-27-03,"שעות תקן חט""ב","-14,664",0,0,0,0,B117-Nov-13
2013,20,010,"גידול טבעי תשע""ד",7,שינוי פנימי,2,אישור ועדה,196,20-27-04,"שירותי עזר בחט""ב",682,0,0,0,0,B117-Nov-13
2013,20,010,"גידול טבעי תשע""ד",7,שינוי פנימי,2,אישור ועדה,196,20-27-06,חינוך טכנולוגי ומדעי,500,0,0,0,0,B117-Nov-13
2013,20,010,"גידול טבעי תשע""ד",7,שינוי פנימי,2,אישור ועדה,196,20-27-09,שכר לימוד על יסודי,"71,072",0,0,0,0,B117-Nov-13
2013,20,010,"גידול טבעי תשע""ד",7,שינוי פנימי,2,אישור ועדה,196,20-27-10,אגף הבחינות,"37,000",0,0,0,0,B117-Nov-13
2013,20,010,"גידול טבעי תשע""ד",7,שינוי פנימי,2,אישור ועדה,196,20-27-11,מלגות ומענקים לתלמידים,"-47,320",0,0,0,0,B117-Nov-13
2013,20,010,"גידול טבעי תשע""ד",7,שינוי פנימי,2,אישור ועדה,196,20-28-05,שירותי עזר ביסודי ז'-ט',329,0,0,0,0,B117-Nov-13
2013,20,010,"גידול טבעי תשע""ד",7,שינוי פנימי,2,אישור ועדה,196,20-29-08,חינוך עצמאי,135,0,0,0,0,B117-Nov-13
2013,20,010,"גידול טבעי תשע""ד",7,שינוי פנימי,2,אישור ועדה,196,20-29-15,מעיין החינוך התורני,106,0,0,0,0,B117-Nov-13
2013,20,010,"גידול טבעי תשע""ד",7,שינוי פנימי,2,אישור ועדה,196,20-30-05,הסעת תלמידים,"5,416",0,0,0,0,B117-Nov-13
2013,20,010,"גידול טבעי תשע""ד",7,שינוי פנימי,2,אישור ועדה,196,20-31-22,תרבות יהודית,"15,050",0,0,0,0,B117-Nov-13
2013,20,010,"גידול טבעי תשע""ד",7,שינוי פנימי,2,אישור ועדה,196,20-38-12,תמיכות ומענקים למוסדות,500,0,0,0,0,B117-Nov-13
2013,20,011,העברה למשרד התרבות,8,לרזרבה כללית,2,אישור ועדה,226,20-26-05,הוראת המקצועות תוכניות,-500,0,0,0,0,B127-Nov-13
2013,20,011,העברה למשרד התרבות,8,לרזרבה כללית,2,אישור ועדה,226,47-01-02,תוכנית מעבר - רזרבה,500,0,0,0,0,B127-Nov-13
2013,20,012,העברה למשרד הספורט,8,לרזרבה כללית,2,אישור ועדה,227,20-24-05,הוראת המקצועות תוכניות,-500,0,0,0,0,B127-Nov-13
2013,20,012,העברה למשרד הספורט,8,לרזרבה כללית,2,אישור ועדה,227,47-01-02,תוכנית מעבר - רזרבה,500,0,0,0,0,B127-Nov-13
2013,20,013,חוסרי שכר,9,מרזרבה כללית,2,אישור ועדה,231,20-26-11,שעות תקן-חינוך יסודי,"340,405",0,0,0,0,B123-Dec-13
2013,20,013,חוסרי שכר,9,מרזרבה כללית,2,אישור ועדה,231,20-27-03,"שעות תקן חט""ב","50,000",0,0,0,0,B123-Dec-13
2013,20,013,חוסרי שכר,9,מרזרבה כללית,2,אישור ועדה,231,20-27-09,שכר לימוד על יסודי,"100,000",0,0,0,0,B123-Dec-13
2013,20,013,חוסרי שכר,9,מרזרבה כללית,2,אישור ועדה,231,20-29-08,חינוך עצמאי,"9,595",0,0,0,0,B123-Dec-13
2013,20,013,חוסרי שכר,9,מרזרבה כללית,2,אישור ועדה,231,47-01-02,תוכנית מעבר - רזרבה,"-500,000",0,0,0,0,B123-Dec-13
2013,20,014,העברה למינהלת השירות האזרחי,8,לרזרבה כללית,2,אישור ועדה,263,20-21-13,רזרבה לפעולות שונות,"-2,430",0,0,0,0,B127-Nov-13
2013,20,014,העברה למינהלת השירות האזרחי,8,לרזרבה כללית,2,אישור ועדה,263,47-01-02,תוכנית מעבר - רזרבה,"2,430",0,0,0,0,B127-Nov-13
2013,20,015,העברה בין גגות - משרד התיירות,9,מרזרבה כללית,2,אישור ועדה,267,20-30-11,מענקים לפיתוח מבני,"5,800",0,0,0,0,B104-Dec-13
2013,20,015,העברה בין גגות - משרד התיירות,9,מרזרבה כללית,2,אישור ועדה,267,47-01-02,תוכנית מעבר - רזרבה,"-5,800",0,0,0,0,B104-Dec-13
2013,20,016,העברה בין גגות - המשרד לאזרחים ותיקים,9,מרזרבה כללית,2,אישור ועדה,269,20-24-05,הוראת המקצועות תוכניות,"3,800",0,0,0,0,B117-Dec-13
2013,20,016,העברה בין גגות - המשרד לאזרחים ותיקים,9,מרזרבה כללית,2,אישור ועדה,269,47-01-02,תוכנית מעבר - רזרבה,"-3,800",0,0,0,0,B117-Dec-13
2013,20,017,"תמיכה במגזר הדרוזי, הבדואי והצ'רקסי",7,שינוי פנימי,2,אישור ועדה,295,20-21-12,פעולות ויוזמות במערכת,-408,0,0,0,0,B104-Dec-13
2013,20,017,"תמיכה במגזר הדרוזי, הבדואי והצ'רקסי",7,שינוי פנימי,2,אישור ועדה,295,20-21-13,רזרבה לפעולות שונות,"1,626",0,0,0,0,B104-Dec-13
2013,20,017,"תמיכה במגזר הדרוזי, הבדואי והצ'רקסי",7,שינוי פנימי,2,אישור ועדה,295,20-21-21,רזרבה לשכר,"-19,279",0,0,0,0,B104-Dec-13
2013,20,017,"תמיכה במגזר הדרוזי, הבדואי והצ'רקסי",7,שינוי פנימי,2,אישור ועדה,295,20-23-08,השתלמות מורים וגננות,109,0,0,0,0,B104-Dec-13
2013,20,017,"תמיכה במגזר הדרוזי, הבדואי והצ'רקסי",7,שינוי פנימי,2,אישור ועדה,295,20-24-01,תכניות לקידום החינוך,"14,676",0,0,0,0,B104-Dec-13
2013,20,017,"תמיכה במגזר הדרוזי, הבדואי והצ'רקסי",7,שינוי פנימי,2,אישור ועדה,295,20-24-02,שירותי חינוך ורווחה,"1,000",0,0,0,0,B104-Dec-13
2013,20,017,"תמיכה במגזר הדרוזי, הבדואי והצ'רקסי",7,שינוי פנימי,2,אישור ועדה,295,20-24-05,הוראת המקצועות תוכניות,"-3,000",0,0,0,0,B104-Dec-13
2013,20,017,"תמיכה במגזר הדרוזי, הבדואי והצ'רקסי",7,שינוי פנימי,2,אישור ועדה,295,20-24-14,חינוך לא פורמאלי,"6,800",0,0,0,0,B104-Dec-13
2013,20,017,"תמיכה במגזר הדרוזי, הבדואי והצ'רקסי",7,שינוי פנימי,2,אישור ועדה,295,20-24-16,חינוך מבוגרים,"-4,721",0,0,0,0,B104-Dec-13
2013,20,017,"תמיכה במגזר הדרוזי, הבדואי והצ'רקסי",7,שינוי פנימי,2,אישור ועדה,295,20-24-17,תוכניות ויוזמות,-200,0,0,0,0,B104-Dec-13
2013,20,017,"תמיכה במגזר הדרוזי, הבדואי והצ'רקסי",7,שינוי פנימי,2,אישור ועדה,295,20-24-18,חינוך לדמוקרטיה ויהדות,"2,215",0,0,0,0,B104-Dec-13
2013,20,017,"תמיכה במגזר הדרוזי, הבדואי והצ'רקסי",7,שינוי פנימי,2,אישור ועדה,295,20-26-05,הוראת המקצועות תוכניות,-283,0,0,0,0,B104-Dec-13
2013,20,017,"תמיכה במגזר הדרוזי, הבדואי והצ'רקסי",7,שינוי פנימי,2,אישור ועדה,295,20-26-11,שעות תקן-חינוך יסודי,16,0,0,0,0,B104-Dec-13
2013,20,017,"תמיכה במגזר הדרוזי, הבדואי והצ'רקסי",7,שינוי פנימי,2,אישור ועדה,295,20-27-03,"שעות תקן חט""ב",99,0,0,0,0,B104-Dec-13
2013,20,017,"תמיכה במגזר הדרוזי, הבדואי והצ'רקסי",7,שינוי פנימי,2,אישור ועדה,295,20-27-06,חינוך טכנולוגי ומדעי,-750,0,0,0,0,B104-Dec-13
2013,20,017,"תמיכה במגזר הדרוזי, הבדואי והצ'רקסי",7,שינוי פנימי,2,אישור ועדה,295,20-27-09,שכר לימוד על יסודי,"1,000",0,0,0,0,B104-Dec-13
2013,20,017,"תמיכה במגזר הדרוזי, הבדואי והצ'רקסי",7,שינוי פנימי,2,אישור ועדה,295,20-27-11,מלגות ומענקים לתלמידים,800,0,0,0,0,B104-Dec-13
2013,20,017,"תמיכה במגזר הדרוזי, הבדואי והצ'רקסי",7,שינוי פנימי,2,אישור ועדה,295,20-28-04,אחזקת תלמידים בפנימיות,300,0,0,0,0,B104-Dec-13
2013,20,018,"העברה ללמ""ס",8,לרזרבה כללית,2,אישור ועדה,301,20-22-03,השתלמות והדרכה,-294,0,0,0,0,B104-Dec-13
2013,20,018,"העברה ללמ""ס",8,לרזרבה כללית,2,אישור ועדה,301,20-27-06,חינוך טכנולוגי ומדעי,"-1,035",0,0,0,0,B104-Dec-13
2013,20,018,"העברה ללמ""ס",8,לרזרבה כללית,2,אישור ועדה,301,47-01-02,תוכנית מעבר - רזרבה,"1,329",0,0,0,0,B104-Dec-13
2013,20,019,העברה ממשרד הגנת הסביבה ומשרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,317,20-22-06,ביטחון ובטיחות במוסדות,100,0,0,0,0,B118-Dec-13
2013,20,019,העברה ממשרד הגנת הסביבה ומשרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,317,20-23-05,מוסדות להכשרת מורים,"1,000",0,0,0,0,B118-Dec-13
2013,20,019,העברה ממשרד הגנת הסביבה ומשרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,317,20-23-08,השתלמות מורים וגננות,"2,027",0,0,0,0,B118-Dec-13
2013,20,019,העברה ממשרד הגנת הסביבה ומשרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,317,20-24-05,הוראת המקצועות תוכניות,"8,320",0,0,0,0,B118-Dec-13
2013,20,019,העברה ממשרד הגנת הסביבה ומשרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,317,20-24-08,שירות פסיכולוגי,700,0,0,0,0,B118-Dec-13
2013,20,019,העברה ממשרד הגנת הסביבה ומשרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,317,20-24-09,חינוך יהודי בתפוצות,"5,000",0,0,0,0,B118-Dec-13
2013,20,019,העברה ממשרד הגנת הסביבה ומשרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,317,20-24-14,חינוך לא פורמאלי,"2,978",0,0,0,0,B118-Dec-13
2013,20,019,העברה ממשרד הגנת הסביבה ומשרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,317,20-26-11,שעות תקן-חינוך יסודי,"3,427",0,0,0,0,B118-Dec-13
2013,20,019,העברה ממשרד הגנת הסביבה ומשרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,317,20-27-06,חינוך טכנולוגי ומדעי,"2,831",0,0,0,0,B118-Dec-13
2013,20,019,העברה ממשרד הגנת הסביבה ומשרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,317,20-28-04,אחזקת תלמידים בפנימיות,300,0,0,0,0,B118-Dec-13
2013,20,019,העברה ממשרד הגנת הסביבה ומשרד ראש הממשלה,9,מרזרבה כללית,2,אישור ועדה,317,47-01-02,תוכנית מעבר - רזרבה,"-26,683",0,0,0,0,B118-Dec-13
2013,20,020,העברת הרזרבה לעמידה ביעד,2,קיצוץ לרזרבה,2,אישור ועדה,9000,20-21-20,רזרבה להתייקרויות,"-18,607",0,0,0,0,B123-Dec-13
2013,20,021,העברה למשרד הפנים,8,לרזרבה כללית,2,אישור ועדה,373,20-22-04,אחזקת המשרד,-600,0,0,0,0,B123-Dec-13
2013,20,021,העברה למשרד הפנים,8,לרזרבה כללית,2,אישור ועדה,373,20-24-02,שירותי חינוך ורווחה,"-1,000",0,0,0,0,B123-Dec-13
2013,20,021,העברה למשרד הפנים,8,לרזרבה כללית,2,אישור ועדה,373,20-26-05,הוראת המקצועות תוכניות,-400,0,0,0,0,B123-Dec-13
2013,20,021,העברה למשרד הפנים,8,לרזרבה כללית,2,אישור ועדה,373,20-30-15,"שיפוצים והצטיידות בבי""ס",-500,0,0,0,0,B123-Dec-13
2013,20,021,העברה למשרד הפנים,8,לרזרבה כללית,2,אישור ועדה,373,47-01-02,תוכנית מעבר - רזרבה,"2,500",0,0,0,0,B123-Dec-13
2013,20,022,הגדלת ההשתתפות ממשרד הביטחון,7,שינוי פנימי,1,אישור אגף,0,20-27-05,הוראת המקצועות תוכניות,0,0,0,0,0,B117-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-21-02,פעולות לשכת הדובר,"2,112",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-21-03,פעולות החשב,"2,400",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-21-04,פרסי ישראל,"1,570",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-21-05,מיכון,"18,236",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-21-06,ארגוני הורים,6,0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-21-07,מחקרים וסטטיסטיקה,"1,142",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-21-08,קשרי חוץ,"4,611",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-21-09,התאמת מערכת החינוך,"3,563",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-21-11,אגף החינוך הדתי,-423,0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-21-12,פעולות ויוזמות במערכת,"6,379",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-21-13,רזרבה לפעולות שונות,"-1,626",0,0,"-5,700",0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-21-16,הרשות הארצית למדידה,"-1,500",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-21-20,רזרבה להתייקרויות,"-1,215,219",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-22-01,עובדי משרד,"49,716",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-22-03,השתלמות והדרכה,55,0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-22-04,אחזקת המשרד,"31,517",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-22-06,ביטחון ובטיחות במוסדות,"-6,044",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-23-02,פעולות מיוחדות למורים,"13,374",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-23-05,מוסדות להכשרת מורים,989,0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-23-07,מרכזים פדגוגיים,-181,0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-23-08,השתלמות מורים וגננות,"14,499",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-23-10,קרנות ומענקי השתלמות,"-1,114",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-23-11,פיתוח מנהיגות בית,-845,0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-24-01,תכניות לקידום החינוך,"2,908",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-24-02,שירותי חינוך ורווחה,"-4,760",0,0,"5,700",0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-24-04,מענק ירושלים הבירה,"17,400",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-24-05,הוראת המקצועות תוכניות,212,0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-24-06,פעולות בחינוך הדרוזי,-28,0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-24-08,שירות פסיכולוגי,"-6,629",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-24-10,תמיכות מיוחדות,"5,000",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-24-11,כח עזר פדגוגי,846,0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-24-12,"מתנס""ים","-3,015",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-24-14,חינוך לא פורמאלי,"4,448",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-24-16,חינוך מבוגרים,"-6,981",400,-400,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-24-17,תוכניות ויוזמות,"-6,841",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-24-18,חינוך לדמוקרטיה ויהדות,"1,276",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-24-19,המזכירות הפדגוגית,-633,0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-24-20,הטמעת הרפורמה במערכת,"-1,481",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-25-05,פעילות בחינוך קדם יסודי,-395,50,-50,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-25-10,גני חובה,"-28,054","229,846","-229,846",0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-25-11,גני טרום חובה,"216,126",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-26-02,שירותי חינוך ורווחה,"-11,383",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-26-05,הוראת המקצועות תוכניות,"-5,838",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-26-09,שירותי עזר במערכת,"30,942",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-26-11,שעות תקן-חינוך יסודי,"549,448","-8,000","8,000",0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-26-12,חינוך מיוחד,"44,046",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-26-15,ילדים מחוננים,"-1,045",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-26-19,יישום חוק יום לימודים,"15,000",702,-702,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-27-03,"שעות תקן חט""ב","35,221","95,002","-95,002",0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-27-04,"שירותי עזר בחט""ב","50,354",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-27-05,הוראת המקצועות תוכניות,"-4,312",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-27-06,חינוך טכנולוגי ומדעי,"-4,607",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-27-08,תלמידים בפנימיות ומרכזי,"-1,178",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-27-09,שכר לימוד על יסודי,"123,268","3,000","-3,000",0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-27-11,מלגות ומענקים לתלמידים,"-17,044",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-27-12,קידום ועידוד החינוך העל,"2,161",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-27-15,תמיכה בנוער מחונן,-607,0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-27-16,פעולות יוזמות בחינוך,"-4,763",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-28-01,עובדי האגף,"-2,250",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-28-02,שירותים מרכזים,-630,0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-28-03,אמרכלות,"-2,840",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-28-04,אחזקת תלמידים בפנימיות,"-7,830","-3,950","3,950",0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-28-05,שירותי עזר ביסודי ז'-ט',"3,204",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-28-06,חינוך והוראה-שכר מורים,"132,575","41,000","-41,000",0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-28-08,תמיכה בבתי ספר,"11,530",0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-28-09,חינוך ימי תמיכה,"-2,500",200,-200,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-28-10,"ביה""ס הממשלתי בימה",0,0,0,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-28-11,"ביה""ס הממשלתי עין כרם",0,110,-110,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-28-12,"ביה""ס הממשלתי אשל",0,"1,381","-1,381",0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-28-13,"ביה""ס הממשלתי כדורי",0,100,-100,0,0,B122-Dec-13
2013,20,023,פניית סוף שנה וחוסרי שכר,17,הקצאות מהרזרבה הכללית,2,אישור ועדה,410,20-28-16,יוזמות ופעולות מיוחדות,190,0,0,0,0,B122-Dec-13
