,,,,,,2013,,,,,2014,,,,
23,משרד הרווחה והשירותים,23-10,שירותים אישיים וחברתיים,23-10-34,מעונות יום ומשפחתונים,,,,,,0,0,0,0,0
23,משרד הרווחה והשירותים,23-10,שירותים אישיים וחברתיים,23-10-35,"תוכנית ""קרן רש""י""",,,,,,0,0,0,0,0
23,משרד הרווחה והשירותים,23-10,שירותים אישיים וחברתיים,23-10-36,סיוע לפנימיות,,,,,,0,0,0,0,0
23,משרד הרווחה והשירותים,23-10,שירותים אישיים וחברתיים,23-10-38,השרות לילד ונוער חוץ-,,,,,,655530,226000,-226000,0,0
23,משרד הרווחה והשירותים,23-10,שירותים אישיים וחברתיים,23-10-39,השרות לילד ונוער טיפול,,,,,,428397,184694,-184694,0,0
23,משרד הרווחה והשירותים,23-10,שירותים אישיים וחברתיים,23-10-40,השרות לילד ולנוער -,,,,,,214444,0,0,15000,0
23,משרד הרווחה והשירותים,23-10,שירותים אישיים וחברתיים,23-10-41,השרות לזקן - תכנון,,,,,,0,0,0,0,0
23,משרד הרווחה והשירותים,23-10,שירותים אישיים וחברתיים,23-10-42,השירות לזקן- טיפול חוץ,,,,,,119739,136430,-136430,0,0
23,משרד הרווחה והשירותים,23-10,שירותים אישיים וחברתיים,23-10-43,השירות לזקן טיפול,,,,,,85224,90529,-90529,0,0
23,משרד הרווחה והשירותים,23-10,שירותים אישיים וחברתיים,23-10-51,השרות למען הילד (אימוץ),,,,,,17511,0,0,0,0
23,משרד הרווחה והשירותים,23-10,שירותים אישיים וחברתיים,23-10-72,עבודה קהילתית,,,,,,12674,3867,-3867,0,0
23,משרד הרווחה והשירותים,23-10,שירותים אישיים וחברתיים,23-10-73,תוכנית לטיפול בעולים,,,,,,11929,2524,-2524,0,0
23,משרד הרווחה והשירותים,23-10,שירותים אישיים וחברתיים,23-10-81,שיקום שכונות,,,,,,0,0,0,0,0
23,משרד הרווחה והשירותים,23-10,שירותים אישיים וחברתיים,23-10-82,סיוע למפוני חבל עזה,,,,,,0,98,-98,0,0
23,משרד הרווחה והשירותים,23-10,שירותים אישיים וחברתיים,23-10-83,חיזוק הצפון ועוטף עזה,,,,,,0,0,0,0,0
23,משרד הרווחה והשירותים,23-11,נוער צעירים ושירותי,23-11-10,קציני מבחן נוער,,,,,,118011,0,0,0,618.5
23,משרד הרווחה והשירותים,23-11,נוער צעירים ושירותי,23-11-20,מעונות ממשלתיים - רשות,,,,,,24292,0,0,0,115
23,משרד הרווחה והשירותים,23-11,נוער צעירים ושירותי,23-11-21,חוקרי ילדים,,,,,,0,0,0,0,0
23,משרד הרווחה והשירותים,23-11,נוער צעירים ושירותי,23-11-23,שרות המבחן לנוער,,,,,,9466,0,0,0,0
23,משרד הרווחה והשירותים,23-11,נוער צעירים ושירותי,23-11-24,שרות המבחן למבוגרים,,,,,,14796,353,-353,0,0
23,משרד הרווחה והשירותים,23-11,נוער צעירים ושירותי,23-11-25,השירות לטיפול,,,,,,59293,9061,-9061,0,0
23,משרד הרווחה והשירותים,23-11,נוער צעירים ושירותי,23-11-26,שיקום אסירים,,,,,,14436,0,0,0,0
23,משרד הרווחה והשירותים,23-11,נוער צעירים ושירותי,23-11-32,השירות לשיקום נוער,,,,,,1902,1000,-1000,0,0
23,משרד הרווחה והשירותים,23-11,נוער צעירים ושירותי,23-11-34,השירות לשיקום נוער,,,,,,18897,6857,-6857,0,0
23,משרד הרווחה והשירותים,23-11,נוער צעירים ושירותי,23-11-64,השירות לצעירים צעירות,,,,,,43593,4043,-4043,0,0
23,משרד הרווחה והשירותים,23-11,נוער צעירים ושירותי,23-11-65,השרות לטפול בנערות,,,,,,55852,9532,-9532,0,0
23,משרד הרווחה והשירותים,23-11,נוער צעירים ושירותי,23-11-66,רשות חסות הנוער -,,,,,,134330,1000,-1000,0,0
23,משרד הרווחה והשירותים,23-11,נוער צעירים ושירותי,23-11-71,רשות חסות הנוער -,,,,,,42477,0,0,0,0
23,משרד הרווחה והשירותים,23-12,תמיכה בפיתוח,23-12-03,מוסדות ולשכות,,,,,,33990,0,0,0,0
23,משרד הרווחה והשירותים,23-12,תמיכה בפיתוח,23-12-04,פיתוח שרותים למפגר,,,,,,3128,0,0,35208,0
23,משרד הרווחה והשירותים,23-12,תמיכה בפיתוח,23-12-05,מעונות ומפתנים,,,,,,21162,0,0,0,0
23,משרד הרווחה והשירותים,23-12,תמיכה בפיתוח,23-12-06,התקנות המשרד,,,,,,475,0,0,0,0
23,משרד הרווחה והשירותים,23-12,תמיכה בפיתוח,23-12-09,שירותים לזקן,,,,,,519,0,0,0,0
23,משרד הרווחה והשירותים,23-12,תמיכה בפיתוח,23-12-10,שרותי שיקום,,,,,,1013,0,0,0,0
23,משרד הרווחה והשירותים,23-12,תמיכה בפיתוח,23-12-12,תמיכה בפיתוח במגזר,,,,,,0,0,0,24975,0
23,משרד הרווחה והשירותים,23-99,חשבון מעבר,23-99-99,חשבון מעבר,,,,,,0,0,0,0,0
24,משרד הבריאות,24-01,תחום פעולה כללי,24-01-02,פעולות מרכזיות,0,0,0,0,0,0,0,0,0,0
24,משרד הבריאות,24-01,תחום פעולה כללי,24-01-05,אמרכלות,0,0,0,0,0,0,0,0,0,0
24,משרד הבריאות,24-01,תחום פעולה כללי,24-01-32,מינהל מחקר,0,0,0,0,0,0,0,0,0,0
24,משרד הבריאות,24-01,תחום פעולה כללי,24-01-40,הוצאות שונות,0,0,0,0,0,0,0,0,0,0
24,משרד הבריאות,24-01,תחום פעולה כללי,24-01-99,שעת - חרום,0,0,0,0,0,0,0,0,0,0
24,משרד הבריאות,24-02,משרד ראשי,24-02-01,שכר מטה,"194,557",0,0,0,924,"195,424",0,0,0,904
24,משרד הבריאות,24-02,משרד ראשי,24-02-02,"פעולות מרכזיות - כ""א",488,0,0,0,0,510,0,0,0,0
24,משרד הבריאות,24-02,משרד ראשי,24-02-10,מינהל ומשאבי אנוש,"114,712","17,990","-17,990",0,0,"108,536","17,990","-17,990",0,0
24,משרד הבריאות,24-02,משרד ראשי,24-02-12,מתמחים בפסיכולוגיה,"20,973",0,0,0,0,"19,784",0,0,0,0
24,משרד הבריאות,24-02,משרד ראשי,24-02-20,חטיבת הבריאות,"8,745",0,0,0,0,"8,369",0,0,0,0
24,משרד הבריאות,24-02,משרד ראשי,24-02-22,מינהל טכנולוגיות,"10,268","9,188","-9,188",0,63,"13,093","9,188","-9,188",0,63
24,משרד הבריאות,24-02,משרד ראשי,24-02-30,יחידות מטה,"33,532",500,-500,"8,400",0,"31,964",500,-500,"8,400",0
24,משרד הבריאות,24-02,משרד ראשי,24-02-32,מימון פעילויות - כללי,0,"92,136","-92,136",0,0,0,"92,136","-92,136",0,0
24,משרד הבריאות,24-02,משרד ראשי,24-02-40,ויסות פעילויות,"41,347",0,0,0,17,"47,791",0,0,0,19
24,משרד הבריאות,24-02,משרד ראשי,24-02-60,המרכז הלאומי לבקרת,"8,150",0,0,0,37,"8,097",0,0,0,37
24,משרד הבריאות,24-02,משרד ראשי,24-02-62,המכון הרפואי לבטיחות,"1,940","14,584","-14,584",0,42,"1,966","14,584","-14,584",0,42
24,משרד הבריאות,24-02,משרד ראשי,24-02-98,שירותי חירום,"44,337",0,0,0,0,"44,398",0,0,0,0
24,משרד הבריאות,24-02,משרד ראשי,24-02-99,שעת חירום,"10,793",321,-321,0,0,"9,882",321,-321,0,0
24,משרד הבריאות,24-04,"יחידות מסונפות לבתיה""ח",24-04-03,הכשרת אחיות,"3,806","18,033","-18,033",0,6,"4,099","18,033","-18,033",0,6
24,משרד הבריאות,24-04,"יחידות מסונפות לבתיה""ח",24-04-09,העסקת עולים,468,0,0,0,0,473,0,0,0,0
24,משרד הבריאות,24-04,"יחידות מסונפות לבתיה""ח",24-04-12,השתתפויות בתכניות,0,0,0,0,0,0,0,0,0,0
24,משרד הבריאות,24-04,"יחידות מסונפות לבתיה""ח",24-04-18,המכון לרפואה משפטית,"10,369","1,275","-1,275",0,37,"10,464","1,275","-1,275",0,37
24,משרד הבריאות,24-04,"יחידות מסונפות לבתיה""ח",24-04-22,בית ספר לאחיות צפת,"1,454","1,022","-1,022",0,10,"1,475","1,022","-1,022",0,10
24,משרד הבריאות,24-04,"יחידות מסונפות לבתיה""ח",24-04-24,מרכז הדרכה לאזור הצפון,597,175,-175,0,3,603,175,-175,0,3
24,משרד הבריאות,24-04,"יחידות מסונפות לבתיה""ח",24-04-25,"ביהס לטכנאי רנטגן-רמב""ם",655,0,0,0,3,662,0,0,0,3
24,משרד הבריאות,24-04,"יחידות מסונפות לבתיה""ח",24-04-26,"עירוני ממשלתי חיפה ע""ש","3,244","1,400","-1,400",0,15,"3,288","1,400","-1,400",0,15
24,משרד הבריאות,24-04,"יחידות מסונפות לבתיה""ח",24-04-29,"ע""ש מטיוס חדרה - בי""ס","2,530","1,013","-1,013",0,10,"2,558","1,013","-1,013",0,10
24,משרד הבריאות,24-04,"יחידות מסונפות לבתיה""ח",24-04-30,"ע""ש שינבורן-מרכז רפואי","3,940","1,371","-1,371",0,18,"3,983","1,371","-1,371",0,18
24,משרד הבריאות,24-04,"יחידות מסונפות לבתיה""ח",24-04-31,מרכז רפואי עירוני,243,0,0,0,1,245,0,0,0,1
24,משרד הבריאות,24-04,"יחידות מסונפות לבתיה""ח",24-04-34,"ביה""ח תל-השומר בי""ס","4,074","1,586","-1,586",0,17,"4,118","1,586","-1,586",0,17
24,משרד הבריאות,24-04,"יחידות מסונפות לבתיה""ח",24-04-40,וולפסון תל גיבורים,"3,659",904,-904,0,15,"3,695",904,-904,0,15
24,משרד הבריאות,24-04,"יחידות מסונפות לבתיה""ח",24-04-42,"אסף הרופא בי""ס לאחיות","4,298",687,-687,0,14,"4,333",687,-687,0,14
24,משרד הבריאות,24-04,"יחידות מסונפות לבתיה""ח",24-04-43,אסף הרופא בית ספר,236,0,0,0,2,239,0,0,0,2
24,משרד הבריאות,24-04,"יחידות מסונפות לבתיה""ח",24-04-44,מרכז הדרכה ארצי,0,0,0,0,0,0,0,0,0,0
24,משרד הבריאות,24-04,"יחידות מסונפות לבתיה""ח",24-04-46,אסף הרופא- תל השומר,"1,687",0,0,0,9,"1,705",0,0,0,9
24,משרד הבריאות,24-04,"יחידות מסונפות לבתיה""ח",24-04-50,בית ספר לאחיות אשקלון,"2,107","1,600","-1,600",0,19,"2,137","1,600","-1,600",0,19
24,משרד הבריאות,24-04,"יחידות מסונפות לבתיה""ח",24-04-62,המופיליה,"1,825",0,0,0,6,"1,824",0,0,0,6
24,משרד הבריאות,24-04,"יחידות מסונפות לבתיה""ח",24-04-63,הסדר התמחות רופאים,903,0,0,0,16,934,0,0,0,16
24,משרד הבריאות,24-04,"יחידות מסונפות לבתיה""ח",24-04-64,מידע על הרעלות,"1,131",0,0,0,5,"1,143",0,0,0,5
24,משרד הבריאות,24-04,"יחידות מסונפות לבתיה""ח",24-04-70,מכון לרעלים תל השומר,"2,163",205,-205,0,9,"2,182",205,-205,0,9
24,משרד הבריאות,24-07,מינהל רפואה,24-07-04,העסקת מתמחים,0,0,0,0,0,0,0,0,0,0
24,משרד הבריאות,24-07,מינהל רפואה,24-07-07,מינהל הרפואה,"151,799","7,259","-7,259",0,0,"160,288","7,259","-7,259",0,0
24,משרד הבריאות,24-07,מינהל רפואה,24-07-08,העסקת מתמחים,"13,702","31,012","-31,012",0,0,"13,702","31,012","-31,012",0,0
24,משרד הבריאות,24-07,מינהל רפואה,24-07-10,האגף לגריאטריה,"1,327,453","581,338","-581,338",0,0,"1,382,097","623,565","-623,565",0,0
24,משרד הבריאות,24-07,מינהל רפואה,24-07-13,שירותי בריאות הנפש,"737,864","23,462","-23,462",0,0,"780,041","23,462","-23,462",0,0
24,משרד הבריאות,24-07,מינהל רפואה,24-07-23,בריאות השן,"29,646",802,-802,0,0,"47,359",802,-802,0,0
24,משרד הבריאות,24-07,מינהל רפואה,24-07-40,רזרבה,"82,889",0,0,0,0,"82,889",0,0,0,0
24,משרד הבריאות,24-10,מרכזים רפואיים,24-10-11,פלימן חיפה - בית חולים,"17,983","41,898","-41,898",0,233,"18,486","41,898","-41,898",0,233
24,משרד הבריאות,24-10,מרכזים רפואיים,24-10-21,פרדס חנה - מרכז גריאטרי,"85,422","66,880","-66,880",0,653,"87,814","66,880","-66,880",0,653
24,משרד הבריאות,24-10,מרכזים רפואיים,24-10-26,נתניה - מרכז גריאטרי,"54,424","36,977","-36,977",0,407,"55,946","36,977","-36,977",0,407
24,משרד הבריאות,24-10,מרכזים רפואיים,24-10-27,נתניה - שרותי מכבסה-ליד,645,0,0,0,16,720,0,0,0,16
24,משרד הבריאות,24-10,מרכזים רפואיים,24-10-34,"שמואל הרופא, באר יעקב","38,379","93,705","-93,705",0,491,"39,453","93,705","-93,705",0,491
24,משרד הבריאות,24-10,מרכזים רפואיים,24-10-35,שמואל הרופא - שרותי,286,0,0,0,12,326,0,0,0,12
24,משרד הבריאות,24-10,מרכזים רפואיים,24-10-36,ראשון לציון - מרכז,"27,327","14,695","-14,695",0,226,"28,092","14,695","-14,695",0,226
24,משרד הבריאות,24-10,מרכזים רפואיים,24-10-46,מרכז יום הנסן,0,0,0,0,0,0,0,0,0,0
24,משרד הבריאות,24-13,מרכזים רפואיים לבריאות,24-13-01,הנהלה,0,0,0,0,0,0,0,0,0,0
24,משרד הבריאות,24-13,מרכזים רפואיים לבריאות,24-13-06,מזרע - בית חולים לחולי,"98,366","5,027","-5,027",0,385,"100,811","5,027","-5,027",0,385
24,משרד הבריאות,24-13,מרכזים רפואיים לבריאות,24-13-07,עכו ונהריה - שרות,"3,987",0,0,0,45,"4,087",0,0,0,45
24,משרד הבריאות,24-13,מרכזים רפואיים לבריאות,24-13-14,טירת הכרמל - תחנה,746,0,0,0,20,764,0,0,0,20
24,משרד הבריאות,24-13,מרכזים רפואיים לבריאות,24-13-15,"חיפה-על יד בי""ח רמב""ם","1,181",0,0,0,2,"1,212",0,0,0,2
24,משרד הבריאות,24-13,מרכזים רפואיים לבריאות,24-13-16,טירת הכרמל - מרכז,"87,311","4,691","-4,691",0,314,"89,496","4,691","-4,691",0,314
24,משרד הבריאות,24-13,מרכזים רפואיים לבריאות,24-13-17,חיפה - שרות קהילתי,"1,635",0,0,0,9,"1,674",0,0,0,9
24,משרד הבריאות,24-13,מרכזים רפואיים לבריאות,24-13-21,שער מנשה - מרכז,"126,061","7,959","-7,959",0,519,"129,204","7,959","-7,959",0,519
24,משרד הבריאות,24-13,מרכזים רפואיים לבריאות,24-13-22,חדרה - שרות קהילתי,"3,522",0,0,0,20,"3,614",0,0,0,20
24,משרד הבריאות,24-13,מרכזים רפואיים לבריאות,24-13-26,לב השרון - בית-חולים,"90,496","5,866","-5,866",0,353,"92,755","5,866","-5,866",0,353
24,משרד הבריאות,24-13,מרכזים רפואיים לבריאות,24-13-27,נתניה - שירות קהילתי,"5,693",0,0,0,32,"5,837",0,0,0,32
24,משרד הבריאות,24-13,מרכזים רפואיים לבריאות,24-13-29,תל השומר - תחנה,"1,024",0,0,0,1,"1,053",0,0,0,1
24,משרד הבריאות,24-13,מרכזים רפואיים לבריאות,24-13-36,בת-ים - מרכז לבריאות,"104,160","4,585","-4,585",0,365,"106,727","4,585","-4,585",0,365
24,משרד הבריאות,24-13,מרכזים רפואיים לבריאות,24-13-37,יפו - מרכז לגמילה מסמים,"5,873","1,176","-1,176",0,23,"6,030","1,176","-1,176",0,23
24,משרד הבריאות,24-13,מרכזים רפואיים לבריאות,24-13-41,מעון יפו (18 מיטות),288,0,0,0,0,288,0,0,0,0
24,משרד הבריאות,24-13,מרכזים רפואיים לבריאות,24-13-43,יפו - מרכז קהילתי,"18,587",844,-844,0,56,"19,022",844,-844,0,56
24,משרד הבריאות,24-13,מרכזים רפואיים לבריאות,24-13-44,גוש דן - שרות קהילתי,"13,412",118,-118,0,77,"13,736",118,-118,0,77
24,משרד הבריאות,24-13,מרכזים רפואיים לבריאות,24-13-46,באר יעקב - מרכז,"133,343","5,949","-5,949",0,516,"136,564","5,949","-5,949",0,516
24,משרד הבריאות,24-13,מרכזים רפואיים לבריאות,24-13-48,רמלה לוד - תחנות,"3,181",0,0,0,57,"3,236",0,0,0,57
24,משרד הבריאות,24-13,מרכזים רפואיים לבריאות,24-13-52,"רחובות ראשל""צ ויבנה-","6,458",0,0,0,8,"6,625",0,0,0,8
24,משרד הבריאות,24-13,מרכזים רפואיים לבריאות,24-13-56,רמלה - מרכז לבריאות,"16,460",0,0,0,35,"16,849",0,0,0,35
24,משרד הבריאות,24-13,מרכזים רפואיים לבריאות,24-13-62,כפר שאול - שרותים,"3,870",0,0,0,51,"3,944",0,0,0,51
24,משרד הבריאות,24-13,מרכזים רפואיים לבריאות,24-13-64,מרכז גמילה מסמים -י-ם,"2,125",0,0,0,9,"2,177",0,0,0,9
24,משרד הבריאות,24-13,מרכזים רפואיים לבריאות,24-13-66,"בי""ח מאוחד לחולי נפש","113,514","5,865","-5,865",0,434,"116,248","5,865","-5,865",0,434
24,משרד הבריאות,24-13,מרכזים רפואיים לבריאות,24-13-68,איתנים - שרותים,"4,705",0,0,0,15,"4,819",0,0,0,15
24,משרד הבריאות,24-13,מרכזים רפואיים לבריאות,24-13-72,תחנה לילד ונוער ירושלים,"3,001",0,0,0,12,"3,068",0,0,0,12
24,משרד הבריאות,24-13,מרכזים רפואיים לבריאות,24-13-81,באר-שבע - מרכז לבריאות,"101,219","6,397","-6,397",0,405,"103,673","6,397","-6,397",0,405
24,משרד הבריאות,24-13,מרכזים רפואיים לבריאות,24-13-83,באר שבע - מרכז לגמילה,402,0,0,0,3,413,0,0,0,3
24,משרד הבריאות,24-13,מרכזים רפואיים לבריאות,24-13-85,תחנה לבריאות הנפש אילת,"5,163",0,0,0,14,"5,307",0,0,0,14
24,משרד הבריאות,24-16,בריאות הציבור,24-16-01,מטה בריאות הציבור,"448,851","31,147","-31,147","216,155",0,"476,304","31,147","-31,147","216,155",0
24,משרד הבריאות,24-16,בריאות הציבור,24-16-05,שיקום שכונות,"3,883",0,0,0,15,"3,444",0,0,0,15
24,משרד הבריאות,24-16,בריאות הציבור,24-16-21,מעבדות בריאות הציבור,"3,540","13,216","-13,216",0,59,"3,636","13,216","-13,216",0,59
24,משרד הבריאות,24-16,בריאות הציבור,24-16-22,תל השומר - מעבדה מרכזית,"10,503",508,-508,0,46,"10,607",508,-508,0,46
24,משרד הבריאות,24-16,בריאות הציבור,24-16-26,מעבדות מרכזיות ירושלים,"4,909","2,053","-2,053",0,40,"4,922","2,053","-2,053",0,40
24,משרד הבריאות,24-16,בריאות הציבור,24-16-36,לשכת הבריאות מחוז צפון,"99,969",773,-773,0,496,"100,590",773,-773,0,496
24,משרד הבריאות,24-16,בריאות הציבור,24-16-41,לשכת הבריאות מחוז חיפה,"70,151","12,026","-12,026",0,406,"70,112","12,026","-12,026",0,406
24,משרד הבריאות,24-16,בריאות הציבור,24-16-42,חיפה - תחנה להתפתחות,"1,829",0,0,0,10,"1,845",0,0,0,10
24,משרד הבריאות,24-16,בריאות הציבור,24-16-46,"לשכת בריאות מחוז ת""א","48,703","4,000","-4,000",0,282,"48,085","4,000","-4,000",0,283
24,משרד הבריאות,24-16,בריאות הציבור,24-16-51,לשכת בריאות מחוז מרכז,"78,670","7,000","-7,000",0,460,"78,771","7,000","-7,000",0,460
24,משרד הבריאות,24-16,בריאות הציבור,24-16-56,לשכת בריאות מחוז י-ם,"33,899","1,657","-1,657",0,180,"34,170","1,657","-1,657",0,181
24,משרד הבריאות,24-16,בריאות הציבור,24-16-61,לשכת הבריאות מחוז,"18,774","13,000","-13,000",0,167,"19,045","13,000","-13,000",0,167
24,משרד הבריאות,24-16,בריאות הציבור,24-16-66,לשכת הבריאות מחוז דרום,"59,903","2,901","-2,901",0,339,"59,493","2,901","-2,901",0,340
24,משרד הבריאות,24-16,בריאות הציבור,24-16-85,"תלמ""ר לשכת דרום",273,0,0,0,4,272,0,0,0,4
24,משרד הבריאות,24-19,העברות למוסדות,24-19-20,תמיכות והעברות לבתי,"664,280",0,0,0,0,"686,244",0,0,0,0
24,משרד הבריאות,24-19,העברות למוסדות,24-19-30,תמיכות בארגונים,"8,114",0,0,0,0,"8,114",0,0,0,0
24,משרד הבריאות,24-19,העברות למוסדות,24-19-48,יעודה לתמיכה בקופות,"230,000",0,0,0,0,"405,000",0,0,0,0
24,משרד הבריאות,24-19,העברות למוסדות,24-19-50,רזרבה להתייקרויות,"14,218",0,0,0,0,"189,218",0,0,0,0
24,משרד הבריאות,24-20,חוק ביטוח בריאות ממלכתי,24-20-02,ייעודה להשלמת עלות סל,"423,767",0,0,0,0,"656,711",0,0,0,0
24,משרד הבריאות,24-20,חוק ביטוח בריאות ממלכתי,24-20-03,השלמת עלות סל שירותי,"16,159,813",0,0,0,0,"16,421,378",0,0,0,0
24,משרד הבריאות,24-20,חוק ביטוח בריאות ממלכתי,24-20-08,הקצאת מחלות קשות לפי,0,"2,141,120","-2,141,120",0,0,0,"2,141,120","-2,141,120",0,0
24,משרד הבריאות,24-22,חלוקת כספי עזבונות,24-22-10,חלוקת כספי עזבונות,0,0,0,0,0,0,0,0,0,0
24,משרד הבריאות,24-23,חוק הנכים,24-23-01,העברה לקופות - חוק,0,0,0,0,0,0,0,0,0,0
24,משרד הבריאות,24-30,רזרבה להתיקרויות,24-30-10,רזרבה להתיקרויות שכר,"55,569",0,0,0,0,"57,047",0,0,0,0
24,משרד הבריאות,24-30,רזרבה להתיקרויות,24-30-20,רזרבה להתיקרויות- קניות,"173,838",0,0,0,0,"111,338",0,0,0,0
24,משרד הבריאות,24-30,רזרבה להתיקרויות,24-30-30,הפחתות שירותי מכבסה,"4,040",0,0,0,0,"4,040",0,0,0,0
24,משרד הבריאות,24-31,עתודה להסכמי תקינה,24-31-10,עתודה להסכמי תקינה,"25,521",0,0,0,130,"23,721",0,0,0,125
24,משרד הבריאות,24-99,חשבון מעבר,24-99-99,חשבון מעבר,0,0,0,0,0,0,0,0,0,0
25,תגמולים לנכים,25-01,תגמולים לנכים,25-01-01,שכר ונלוות,"18,209",0,0,0,70.5,"17,979",0,0,0,69.5
25,תגמולים לנכים,25-01,תגמולים לנכים,25-01-02,אמרכלות,"33,560",0,0,0,0,"33,560",0,0,0,0
25,תגמולים לנכים,25-01,תגמולים לנכים,25-01-11,הנהלה,0,0,0,0,0,0,0,0,0,0
25,תגמולים לנכים,25-01,תגמולים לנכים,25-01-12,אמרכלות,0,0,0,0,0,0,0,0,0,0
25,תגמולים לנכים,25-01,תגמולים לנכים,25-01-22,תגמולים והענקות,0,0,0,0,0,0,0,0,0,0
25,תגמולים לנכים,25-01,תגמולים לנכים,25-01-31,טיפול ושיקום רפואי,0,0,0,0,0,0,0,0,0,0
25,תגמולים לנכים,25-01,תגמולים לנכים,25-01-32,תגמולים והענקות נכי,0,0,0,0,0,0,0,0,0,0
25,תגמולים לנכים,25-01,תגמולים לנכים,25-01-34,רזרבה להתייקרויות,0,0,0,0,0,0,0,0,0,0
25,תגמולים לנכים,25-01,תגמולים לנכים,25-01-35,יישום חוק הטבות,0,0,0,0,0,0,0,0,0,0
25,תגמולים לנכים,25-02,תגמולים ישירים וטיפול,25-02-01,תגמולים ישירים,"2,168,806",0,0,0,0,"2,223,838",0,0,0,0
25,תגמולים לנכים,25-02,תגמולים ישירים וטיפול,25-02-02,טיפול רפואי ושירותים,"821,269",0,0,0,0,"1,011,823",0,0,0,0
25,תגמולים לנכים,25-03,רזרבה,25-03-01,"רזרבה לתגמולים,","99,961",0,0,0,0,"101,510",0,0,0,0
25,תגמולים לנכים,25-99,חשבון מעבר,25-99-99,חשבון מעבר,0,0,0,0,0,0,0,0,0,0
26,המשרד להגנת הסביבה,26-01,תחום פעולה כללי,26-01-01,הנהלת המשרד,0,0,0,0,0,0,0,0,0,0
26,המשרד להגנת הסביבה,26-01,תחום פעולה כללי,26-01-02,מחשוב,0,0,0,0,0,0,0,0,0,0
26,המשרד להגנת הסביבה,26-01,תחום פעולה כללי,26-01-04,דיור המשרד,0,0,0,0,0,0,0,0,0,0
26,המשרד להגנת הסביבה,26-03,פעילות יחידות המשרד,26-03-03,אשכול משאבי טבע,0,0,0,0,0,0,0,0,0,0
26,המשרד להגנת הסביבה,26-03,פעילות יחידות המשרד,26-03-08,השתתפות האפוטרופוס,0,0,0,0,0,0,0,0,0,0
26,המשרד להגנת הסביבה,26-03,פעילות יחידות המשרד,26-03-12,סקרים ומחקרים,0,0,0,0,0,0,0,0,0,0
26,המשרד להגנת הסביבה,26-03,פעילות יחידות המשרד,26-03-14,אשכול שלטון מקומי,0,0,0,0,0,0,0,0,0,0
26,המשרד להגנת הסביבה,26-03,פעילות יחידות המשרד,26-03-20,אשכול יישום מדיניות,0,0,0,0,0,0,0,0,0,0
26,המשרד להגנת הסביבה,26-03,פעילות יחידות המשרד,26-03-28,אשכול תכנון ומדיניות,0,0,0,0,0,0,0,0,0,0
26,המשרד להגנת הסביבה,26-03,פעילות יחידות המשרד,26-03-31,קרן שיקום מחצבות,0,0,0,0,0,0,0,0,0,0
26,המשרד להגנת הסביבה,26-03,פעילות יחידות המשרד,26-03-40,אשכול תעשיות,0,0,0,0,0,0,0,0,0,0
26,המשרד להגנת הסביבה,26-03,פעילות יחידות המשרד,26-03-41,פרוייקטים סביבתיים,0,0,0,0,0,0,0,0,0,0
26,המשרד להגנת הסביבה,26-05,קרן הניקיון,26-05-04,קרן הנקיון - היטל הטמנה,0,0,0,0,0,0,0,0,0,0
26,המשרד להגנת הסביבה,26-05,קרן הניקיון,26-05-05,קרן הנקיון - חשבון,0,0,0,0,0,0,0,0,0,0
26,המשרד להגנת הסביבה,26-05,קרן הניקיון,26-05-06,קרן הנקיון - חשבון,0,0,0,0,0,0,0,0,0,0
26,המשרד להגנת הסביבה,26-06,ים וחופים,26-06-01,קרן זיהום הים,0,0,0,0,0,0,0,0,0,0
26,המשרד להגנת הסביבה,26-10,השתתפות בארגונים,26-10-02,מענקים לרשויות מקומיות,0,0,0,0,0,0,0,0,0,0
26,המשרד להגנת הסביבה,26-11,שכר ותפעול,26-11-01,שכר,"123,234",0,0,0,458,"135,819",0,0,0,453
26,המשרד להגנת הסביבה,26-11,שכר ותפעול,26-11-02,תפעול,"60,064",200,-200,0,0,"64,672",200,-200,0,0
26,המשרד להגנת הסביבה,26-12,פעולות,26-12-01,פעולות יחידות המשרד,"107,547","2,137","-2,137",0,0,"106,222","2,155","-2,155",0,0
26,המשרד להגנת הסביבה,26-13,קרנות,26-13-01,הקרן לשמירת הניקיון -,0,"340,000","-340,000",0,13,0,"340,000","-340,000",0,13
26,המשרד להגנת הסביבה,26-13,קרנות,26-13-02,הקרן לשמירת הנקיון -,0,"15,000","-15,000",0,15,0,"15,000","-15,000",0,15
26,המשרד להגנת הסביבה,26-13,קרנות,26-13-03,הקרן לשמירת הנקיון -,0,"4,000","-4,000",0,0,0,"4,000","-4,000",0,0
26,המשרד להגנת הסביבה,26-13,קרנות,26-13-04,הקרן למניעת זיהום הים,"7,300","30,000","-30,000",0,24,"7,300","30,000","-30,000",0,24
26,המשרד להגנת הסביבה,26-13,קרנות,26-13-05,קרן צער בעלי חיים,0,0,0,0,0,0,0,0,0,0
26,המשרד להגנת הסביבה,26-13,קרנות,26-13-06,קרן שיקום מחצבות ים,0,0,0,0,0,0,0,0,0,0
26,המשרד להגנת הסביבה,26-26,רזרבות,26-26-01,רזרבות,"12,405",0,0,0,0,"9,437",0,0,0,0
26,המשרד להגנת הסביבה,26-97,צער בעלי חיים,26-97-02,פעולות בעלי חיים,0,0,0,0,0,0,0,0,0,0
26,המשרד להגנת הסביבה,26-98,רזרבות,26-98-01,רזרבה להתייקרויות,0,0,0,0,0,0,0,0,0,0
