מ. ד. נתיבות,,,
קניון עומר,,,
מרינה פטריות הגליל בעמ,,,
רוקח דנאי מלי,http://www.guidestar.org.il/organization/580441178,הגברת המודעות למגיפת האיידס. חינוך למניעת איידס בקרב נוער. שילוב מתנדבים ישראלים בפעילות הומניטרית באפריקה. פעילות העשרה בקרב יתומי איידס באפריקה.,"רוקח 76 שי עקרבי, עו""ד רמת גן           , 52582"
גאולים מושב עובדים להתישבות חקלאית,,,
מגידש אסתר זקלין,,,
בית מדרש ציצים ופרחים ירושלים,http://www.guidestar.org.il/organization/580205722,"הקמת בתי כנסת. 
ישיבה קטנה, ישיבה גדולה, ישיבה לפנסיונרים 
וכולל אברכים. 
גמילות חסדים.","גאון 5 ירושלים          , 94358"
הסינדיקט הישראלי למכרות בעמ,,,
אלקת סקיוריטי אינגנירינג בעמ,,,
רנד לחינוך ולרווחה (ער),http://www.guidestar.org.il/organization/580417988,"קיום וניהול פרוייקטים טיפוליים, חינוכיים וחברתיים לעזרת אוכלוסיה בעלת צרכים מיוחדים בקהילה; ניהול והקמת גנים, בתי ספר ומוסדות חינוך; קיום סקרים מדעיים, ימי עיון והשתלמויות לקידום ולעזרת האוכלוסיה הנזקקת בפרט ולשאר האוכלוסיה בכלל.","ת.ד. 2289, שכונה מזרחית נצרת             , 16000"
ר.ל.פ.י. חקלאות בעמ,,,
מעדני בשר השוקת בעמ,,,
טוני וסער הופמן,,,
קפריזמה - עמותה לקידום מוסיקה חדשה,http://www.guidestar.org.il/organization/580311868,"לפעול באמצעות אנסמבל ""קפריזמה"" לקידום מעמד 
המוסיקה הישראלית החדשה והמוסיקה המודרנית בכלל 
וכן לקירוב המוסיקה הנ""ל לקהל הרחב בארץ 
ובחו""ל.","הציונות 4א' חנן פיינשטיין ירושלים          , 96741"
רנט א גייד בעמ,,,
מעלה גלבוע - קבוצת בני עקיבא להתישב,,,
צעירי ירושלים וציון (ער),http://www.guidestar.org.il/organization/580120129,"הקמה וניהול של מוסדות תפילה, לימודי תורה, דת, חינוך ועליה לרגל. סיוע לעולים וקליטה רוחנית. שיקום ושיפוץ אתרים היסטוריים ומבנים אחרים בירושלים. ניהול הסברה ומחקרים על נוכחות היהודית ברחבי ירושלים בעבר ובהווה. ניהול סמינרים וכנסים בנושאים הקשורים לתורה ולמעמדה של ירושלים. מכון מחקר-הוצאת כתבים תורניים.העברת כסף לעמותות בעלות פעילות דומה ו/או לעמותות בת של העמותה ו/או להלוות כסף לעמותות בת של העמותה. הפצת תורתו של הרב קוק. הוצאה לאור של ספרים וחוברות תורניים והפצתם. קופת גמילות חסד לאנשים נזקקים(הלוואות גמ""ח ומענקים). חלוקת סלי מזון לנזקקים. פיתוח מנהיגות צעירה בפרפריה ובעירות הפיתוח. פיתוח ההתישבות בעיר העתיקה בירושלים ובמזרח העיר. לנהל מכינה קדם צבאית.","רח' שער הברזל 3 ירושלים          ,"
עמותת נות ישראל ירושלים,http://www.guidestar.org.il/organization/580049666,,"שמואל הנביא 24 ירושלים          , 97253"
החברה להזזת הרים בעמ,,,
שפירא טל,,,
תיכול בעמ,,,
בן סעדון דוד וצפורה,,,
המוסד החינוכי של השומר הצעיר עינות,http://www.guidestar.org.il/organization/580048114,,"דאר מעברות מעברות           , 60980"
מטעי פיקן בישראל בעמ,,,
נ.ס. מועדי בעמ,,,
שדה עוזיה מושב עובדים של העובד הציו,,,
כפר מחולה - מושב עובדים של הפועמז,,,
בית המדרש לתורה יד אברהם,http://www.guidestar.org.il/organization/580045268,"להקים, להחזיק ולנהל בית מדרש לתורה.","רח' דון יוסף הנשיא 7  ת""ד 1513 בני ברק          , 51115"
עצמונה - מושב שיתופי של אמנה בעמ,,,
אעלה בתמר,http://www.guidestar.org.il/organization/580543213,"סעד, חינוך למסורת יהדות תימן. עזרה ותמיכה לנצרכים.","התמר 15 אבישי חוכימה תל מונד          , 40600"
ימי מדבר בעמ,http://www.guidestar.org.il/organization/580486249,"קידום תחום התיירות במצפה רמון תוך הקמת איזור תיירות אקולוגית- סביבתית במצפה רמון ופיתוח רעיונות של שימור וחיסכון באנרגיה, מיחזור מים וחומרים ובנייה מחומרי המקום בהתאמה לסביבה. פיתוח חקלאות מדברית, שיחזור חקלאות עתיקה באיזור ושילוב החקלאות במיזמי התיירות והטיילות במקום.","מדרשת בן גוריון 333 אצל אבישי דויטש מדרשת בן גוריון  , 84990"
"זו חוויה - עש ממושי, מרכז טיפולי",,,
שושן סוקרט,http://www.guidestar.org.il/organization/580092260,"פתיחת כולל יום, כולל ערב וישיבה לרווקים. 
הקמת שיעורי תורה. מתן מילגות והלוואות 
לאברכים ונזקקים.","רח' רבי מאיר  39/1 ת.ד 595 לידי מאיר דרורי עמנואל           , 44845"
בני ובנות חייל (ער),http://www.guidestar.org.il/organization/580139079,"סמינר בנות חייל מוסד חינוכי מיועד לבנות מחו""ל 
שגמרו תיכון ורוצות לללמוד ולהעמיק בלימודי 
קודש ובחויית ארץ הקודש. 
הקמת ישיבה גדולה וכולל אברכים","ת.ד. 43091 משפחת אורבך  שאולזון 90 ירושלים          ,"
העמותה לתרבות אנושית עילבון (ער),http://www.guidestar.org.il/organization/580495299,להכין פעילויות לילדים עם יציאתם לחופשה הגדולה.העברת קורסי לימוד וקורסי העשרה לילדים. הקמת והפעלת גני ילדים. מלגות לסטודנטים. הפעלת צהרונים. פעילויות חינוך לילדים ונוער.,"חאיכ רביע ת.ד. 417 עיילבון          , 16972"
הזורעים מושב עובדים של הפועל המזרחי,,,
אלדיאא בעמ (חלצ),http://www.guidestar.org.il/organization/513941815,"מטרות ציבוריות בלבד (חברה לתועלת הציבור), הפעלה וניהול מוסדות חינוך לרבות גני ילדים ובתי ספר.","בית חנינה החדשה 0 ירושלים          , 97300"
מזוז אילן,,,
פאר אהרון - רמות (ער),http://www.guidestar.org.il/organization/580465763,"ניהול ישיבה. תמיכה לנושאי עזר חינוכי לתלמידי ישיבה ולמשפחות במצוקה. כולל אברכים. ניהול ישיבה, תמיכה לנושאי עזר חינוכי לתלמידי ישיבה ולמשפחות במצוקה. הפעלה והקמה של בית ספר וגני ילדים מגיל חינוך חובה.","ת.ד 8411 אשדוד            , 77183"
ע.מ.סי. השקעות (1997) בעמ,,,
מרעי - ישומים ובקרה בעמ,,,
הכפר הירוק עש לוי אשכול בעמ,http://www.guidestar.org.il/organization/510133176,,"רוק ,"
עמותת מנאבע אל חכמה כאבול (ער),http://www.guidestar.org.il/organization/580454049,ייזום וקידום פעילות תרבותית וחינוכית ; ניהול גני ילדים- חובה וטרום חובה.,"טאהא שפיק מוחמד ת.ד. 225 כאבול            , 24963"
מוסדות צדקה וחסד צפת עש מרן החפץ ח,,,
עמותה לשיקום חיות גדולות (ער),http://www.guidestar.org.il/organization/580036945,"תמיכה טיפוח וניהול של מסגרות טפוליות מסוגים 
שונים לבני נוער במצוקה . טיפול חינוך ושיקום 
בני נוער במצוקה הנזקקים לסידור חוץ ביתי כולל 
טיפול במשפחותיהם","הירקון 35 בית נוימן בני ברק          , 51204"
עמותת ידידי בית חם (ער),http://www.guidestar.org.il/organization/580492569,שימור אוכלוסיית הסיסים בישראל. העלאת המודעות הציבורית לציפור המיוחדת הזו. בניית תכנית שימור ושיקום אוכלוסיית הסיסים בישראל. ביצוע סקרים ומיפוי אתרי הקינון הפוטנציאלים של אוכלוסיית הסיסים. תכנון קינים והתקנתם. ארגון אירועים ועריכת כנסים.,"שדה בוקר 39 אמנון האאן גבעתיים          , 53465"
אגרקסקו חברה ליצוא חקלאי בעמ,,,
חדד ניסים וורוניק,,,
נען-דן גיין השקייה - אגודה שיתופית,,,
טלדור מערכות מחשבים (1986) בעמ,,,
"למען - למבוגר, עולים ונוער (ער)",http://www.guidestar.org.il/organization/580036945,"תמיכה טיפוח וניהול של מסגרות טפוליות מסוגים 
שונים לבני נוער במצוקה . טיפול חינוך ושיקום 
בני נוער במצוקה הנזקקים לסידור חוץ ביתי כולל 
טיפול במשפחותיהם","הירקון 35 בית נוימן בני ברק          , 51204"
קלימי אורי,,,
מוסדות תורה וחסד שערי טובה עש טו,http://www.guidestar.org.il/organization/580151561,"להקים צרכניה למשפחות ברוכות ילדים ונזקקות 
ולבעלי תורה ללא מטרות רווח. לסייע סיוע כספי 
למשפחות נזקקות. מסירת שיעורים בבתי סוהר 
ותמיכה סיעודית. סיוע לחולים המרותקים למיטה. 
להקים בית כנסת,כולל ישיבה לצעירים ותלמוד תורה","פרי חדש 10 ירושלים          , 94711"
אל-עד ירון,,,
מרכז הספורט הלאומי תל-אביב בעמ,http://www.guidestar.org.il/organization/580373215,"חינוך לאהבת הבריות, העם, המדינה, השפה והדגל. 
טיפוח ההכרה הלאומית והציונית לפי מורשת ישראל. 
טיפוח החינוך הגופני והרוחני. טיפוח הפרט 
והקבוצה בענף ספורט ההתעמלות. הקמת ופיתוח 
מתקני ספורט.","רח' השל""ה 4 אצל ישראל סטרובניסקי תל אביב-יפו      , 62283"
אספיר טכנולוגיות בעמ,,,
קרית הישיבה בית אל,http://www.guidestar.org.il/organization/580002541,"הקמה וניהול של ישיבתית וישיבת וישיבה גבוהה לתלמידים מחו""ל ומהארץ. לתת מענקים והלוואות לתלמידים ונזקקים. פיתוח פעילות חסד וקמחא דפסחא ברחבי הארץ. פיתוח פעילות להרבצת תורה ברחבי הארץ, בכתב ובע""פ לרבות באמצעים אלקטרונים.","מבוא הישיבה 1 ת.ד 1155 בית אל           , 90628"
חץ אקולוגיה והנדסה אוברסיז (1999) ב,,,
חוות נחל עשן,http://www.guidestar.org.il/organization/580496040,"קידום פרוייקטים והון אנושי בנגב מטוב למצויין ע""י תושבי הנגב עצמם, תוך שימוש במשאבים קיימים ללא תלות פוליטית ושימוש במימון חוץ באמצעות: הפקת אירועים ופסטיבלים שנתיים לקידום איכות החיים, התיירות והנגב תוך שימת דגש על יצירת צמיחה כלכלית ושינוי תדמית. שיפור החינוך וההשכלה. עידוד התיישבות.","הגפן 166 ת.ד 712 אצל יצחק קריספל אופקים           , 80300"
זנו מאיר,,,
החברה הכלכלית לפיתוח שדרות (1999) ב,,,
אילור,,,
דוידה שמעון,http://www.guidestar.org.il/organization/580541514,"להקים ולנהל בתי כנסת ומוסדות חינוך, גני ילדים, בתי ספר, פנימיות, כוללי אברכים. קופת גמילות חסדים, עזרה לנזקקים ולמעוטי יכולת. פעילות בשילוב הציבור החרדי בשוק העבודה - השתתפות בשכר לימוד ועידוד השכלה ותעסוקה.","הושע 6 דוד גולדברג ירושלים          , 95784"
"המסילה, אשקלון (ער)",http://www.guidestar.org.il/organization/580387181,"הקמת כולל יום. עזרה לנזקקים. חלוקת אוכל 
לנזקקים. קמחא דפסחא. הקמת מעונות יום. גני 
ילדים ובית ספר.","ההסתדרות 32 אשקלון           , 78641"
שירלי אייזנברג בעמ,,,
גיל גל ניהול שיווק ואחזקת מלונות בע,,,
עמותת אל-סנדיאנה,http://www.guidestar.org.il/organization/580226629,"פתיחת ופיתוח מסגרות לגיל הרך כגון גני ילדים ופעוטונים בישובים הערביים. העלאת המודעות הציבורית והקהילתית לחשיבות החינוך בגיל הרך ולזכויות הילד. פעילות בקרב ילדים, בני נוער והוריהם ובעיקר בקרב נערות בכלל ונערות במצוקה בפרט ע''י פתיחת מועדוניות, חוגים להכשרה מקצועית וחוגים אומנותיים, שירותים טיפוליים למינהם.","עכו העתיקה 11/68 אצל מהא ח'ורי - חזאן, עו""ד עכו              ,"
ישיבת בני עקיבא בית שמואל,http://www.guidestar.org.il/organization/580061596,,"ליד בית חולים הלל יפה קרית גולדשמידט חדרה             ,"
מפעלי יופי - אגודה שתופית חקלאית ב,,,
איי.וואי מוביל בעמ,,,
א.י.ס.ד.כ.ס. - מרכז הנדסי בינלאומי,,,
פלוטקין איליה,,,
"ישיבה וכולל אביר יעקב - עמנואל, ראש",http://www.guidestar.org.il/organization/580215705,"יסוד כולל אברכים ותלמוד תורה. מתן תמיכות 
לאברכים ובני תורה. 
סיוע למשפחות נצרכות.","רחוב בן דוד 20 אצל הרב בנימין אליאס. בני ברק          ,"
ישיבת הקיבוץ הדתי - מעלה הגלבוע (ע,http://www.guidestar.org.il/organization/580296242,"להקים את ישיבת הקיבוץ הדתי במעלה הגלבוע, וכן 
ישיבות ומוסדות תורניים בישובי הקיבוץ הדתי 
וברחבי ארץ ישראל. לעסוק בפעילות למטרות דת, 
תרבות, חינוך או מדע. להקים קרן למילגות ועזרה 
למטרות דת, תרבות, חינוך או מדע.","רח' דובנוב 7 תל אביב-יפו      , 64732"
תקוע כפר שיתופי בעמ,,,
פצאל - מושב עובדים להתישבות חקלאית,,,
כרובי הנחל (ער),http://www.guidestar.org.il/organization/580295053,"ארגון חברות מתמידים. שעורי עזר תורניים, קיום מניני תפילה בבתי כנסת יהודיים בין החומות, הקמת בתי כנסת, הקמת מתנסי""ם, פעילות צדקה וחסד גמ""ח ותרבות תורנית.הקמת כולל אברכים עבור מסירת שיעורי עזר תורניים.","מסילת יוסף 15 מודיעין עילית    , 71919"
פלסים אביזרים בעמ,,,
העמותה לפיתוח וקידום התיירות בחבל ג,http://www.guidestar.org.il/organization/580302545,"לפעול  לעידוד, קידום ופיתוח התיירות בארץ ולפעול לקידום ההסברה של אתרי התיירות וההתיישבות בארץ.","רח' יגאל ידין 53 מכבים-רעות       , 71720"
גידולי מזל,http://www.guidestar.org.il/organization/580268902,הפצת תורה בארץ-ישראל ומפעלי צדקה וחסד.,"רח' רשב""ם 7 אצל הרב יהודה קלינרמן ירושלים          , 94667"
ר.א.מ. חקלאות(90),,,
אליהו אנואר ויצחק,,,
ישיבה דחסידי בעלזא ירושלים,http://www.guidestar.org.il/organization/580019263,"לייסד להחזיק לנהל ולפתח את הישיבה ללמוד בה 
תורה וחינוך בדרך חסידות בעלזא ובכלל להפיץ תור 
ה וחסידות ברבים.","אגריפס 165 ת.ד. 632 ירושלים          , 94513"
מכבי תנועה עולמית,http://www.guidestar.org.il/organization/580037158,"חיזוקו של העם היהודי כגוף לאומי, תוך הדגשת 
מרכזיותה של ישראל בחיי העם היהודי. 
לטפח ולעודד פעילות ספורטיבית על פי העקרון 
של ""נפש בריאה בגוף בריא"".","כפר המכביה כפר המכביה רמת גן           ,"
החברה המרכזית לייצור משקאות קלים בע,,,
תעשיות תפוגן בעמ,,,
מ. ד. אזור,,,
זכר יעקב ישיבת כולל אהל יעקב,http://www.guidestar.org.il/organization/580034809,"להחזיק ולתמוך בישיבות כוללים לומדי תורה 
לעסוק בכל מעשי צדקה וחסד.","רחוב יונה הנביא 5 אצל היו""ר י. וסרמן בני ברק          , 51522"
ישיבת הר ברכה (ער),http://www.guidestar.org.il/organization/580213973,"הפעלת ישיבה גבוהה, כולל אברכים, ישיבת הסדר, מכון מחקר תורני ומוסדות תורניים נוספים בישוב הר הרכה והקמת מבני ציבור לצורך פעילות המוסדות. בניית ורכישת בתים והשכרתם למגורים לתלמידי הישיבה. חלוקת מלגות עבור לימודים תורניים לתלמידי המוסדות. פעילות בנושאים חברתיים וקהילתיים בהתאם לרוחה של ישיבת הר ברכה.","ד.נ לב השומרון ברכה             , 44835"
יאסין אחמד,,,
יניב שרון נחמה,,,
הסטודיו - מכללה ללימודי אמנות,http://www.guidestar.org.il/organization/580180529,"הקמת בית ספר לאמנות במקצועות הציור,פיסול, צילום, צורפות.קיום קשרי אמנות עם מוסדות בארץ ובחו""ל. קרן מילגות.","רחוב אחוזה 172 רעננה            , 43300"
מתתיהו - מושב שיתופי להתישבות חקלאי,,,
ישיבת אמרי אמת דחסידי גור,http://www.guidestar.org.il/organization/580045193,לקיים להחזיק ולנהל ישיבה.,"ת""ד 230 בני ברק          , 51101"
הורביץ יהונתן,http://www.guidestar.org.il/organization/580194462,"לייסד ולהפעיל מכון שיעסוק בחקר והפצת התלמוד 
הירושלמי,בהוצאת כתבי עת תורניים, ההדרת ספרים, 
הוצאת כתבי יד וחיבורים חדשים,  ייסוד והפעלת 
ספריה,ארגון שיעורים, מתן מילגות לעידוד 
חיבורים.","שד' עוזיהו 118/12 אצל הורביץ יהודה אשדוד            , 77385"
העמותה לשחזור ופתוח האתר הלאומי מוש,http://www.guidestar.org.il/organization/580036234,"ליזום לארגן ולקדם את שחזור אזור בני המייסדים 
של המושבה ראש פינהוהפיכתו לאתר סיור.","רח' העליון בית פיק""א ראש פינה         , 12000"
משכן אלימלך (ער),http://www.guidestar.org.il/organization/580333953,"כולל אברכים וישיבה להוראה. גמ""ח ותמיכה 
למעוטי יכולת.","רח' הרב ברים 8/3, רמת שלמה אצל הרב פריימן ירושלים          ,"
פדיה - מושב עובדים להתישבות שיתופית,,,
בית נחליאל דיור קהילתי בעמ,,,
רשות העתיקות,http://www.guidestar.org.il/organization/580022598,"הנצחת קהילות ורשה ופולין שנחרבו והרב ר` שלמה 
דוד כהנא רבא של ורשה וירושלים העתיקה.","הר ציון לונץ 14 תל אביב ירושלים          , 65221"
ש.י. קדוש הובלות יצור ושווק חקלאות,,,
תנועת בני עקיבא בישראל (ער),http://www.guidestar.org.il/organization/580040343,,"הפסגה 24 ירושלים          , 96382"
אדלר - סעידי שיווק ושינוע בעמ,,,
מוסדות תורה וחינוך בני בנים עש א,http://www.guidestar.org.il/organization/580238871,"הקמת וניהול מוסדות חינוך ולימודים תורניים. 
פעולות תרבותיות תורניות. 
קרן צדקה וחסד.","רחוב היסמין 28 אצל דוד ליזרוביץ אשדוד            , 77232"
יובל - האנסמבל הישראלי לחזנות ומוסי,http://www.guidestar.org.il/organization/580183606,"הקמה וניהול תזמורת סימפונית ומקהלת חזנים 
לביצוע יצירות חזנות ומוסיקה יהודית ומוסיקה 
פולקלור יהודית, שיקראו יובל - האנסמבל לחזנות 
ומוסיקה יהודית. 
קידום ועידוד החזנות והמוסיקה היהודית.","ת""ד 632-לשלוח מכתבים רק לת""ד במען למכתבים בני ברק          , 51105"
אור שלום- למען ילדים ונוער בסיכון ב,http://www.guidestar.org.il/organization/510852981,"מטרות ציבוריות בלבד:הקמה ותפעול של מסגרות המעניקות לילדים ונוער בסיכון מגורים ובית חם תוך דאגה לכל צרכיהם הפיזיים,החינוכיים,הנפשיים,והרגשיים.מסגרות אלה כוללות פתרונות אומנה רגילה,אומנה טיפולית.","ההר 2 מרכז גניה א.ת. הרטוב א' בית שמש          , 99067"
עדן צהרונים ומעונות יום (ער),http://www.guidestar.org.il/organization/580488047,"פתיחת צהרונים, מעונות יום ומשפחותונים, כפוף לקבלת רשיונות על פי דין. מתן חינוך ותרבות לגיל הרך ולמבוגרים. פעולות חינוך כגון: קורסים, לימוד שפות, הקניית ידע למבוגרים.טיפול בילדים ונוער בסיכון.","34 מואנס עבד חלים כפר מנדא         , 17907"
מפעלי תורה וחסד שלום יעשה (ער),http://www.guidestar.org.il/organization/580372365,הקמת קרן עזרה לנזקקים.הפעלת בית תבשיל לעניים. קמחא דפסחא.,"אגסי שמעון 64 כהן אבשלום ירושלים          , 93877"
ארגון עובדי המים - אגודה חקלאית שית,,,
אגס ירוק מסחר ושירותים בעמ,,,
אקרשטיין תעשיות בעמ,,,
קרן החינוך למען בתי ספר תלי (ער),http://www.guidestar.org.il/organization/580364347,"לפעול וליזום כל פעולה שתביא לצמצום הפערים 
החברתיים בקהילה, וזאת באמצעות ייזום של 
פעילויות בתחום החינוך, התרבות והפנאי. ייזום 
פעילויות העשרה בקהילה.","רבנו ירוחם 14 מכללה אקדמית תל-אביב - יפו תל אביב-יפו      , 68182"
מ. מ. גן יבנה,,,
שנהר חב לדייג ימאות וספנות בעמ,,,
קרן אל-אור עש אלון בבאין ואוריאל פ,,,
איגוד משתמשי קולחי אשקלון - אגודת מ,,,
עלומים - קבוצת בני עקיבא להתישבות ח,,,
זיו התורה,http://www.guidestar.org.il/organization/580033819,"לייסד להקים ולהחזיק בתי מדרש גבוהים לתלמוד וי 
שיבות, מועדונים לנוער ולמבוגרים ולהקנות בהם ת 
ורה ויראת שמים.","רחוב הרצל 14 אצל זינגר יעקב יוסף גבעת שמואל       , 54012"
אירני-עזר-שמאות מקרקעי,,,
בית מדרש גבוה לתורה תפארת נתניה יד,http://www.guidestar.org.il/organization/580044048,"הקמתם ופיתוחם של מוסדות תורנייםם וחינוכיים, 
כוללפנמיות למוסדות אלועם כל השירותים הכרוכים 
בכך. הפצת תורה, מוסר, דת ואמונה על ידי מתן 
שיעורים והרצאות בכל דרך אחרת.","רח' דוד ילין 16 נתניה            ,"
ישיבת בית ישראל - כולל זכרון שלמה ב,http://www.guidestar.org.il/organization/580110518,להקים ולפתח ישיבה וכולל לתלמידי חוץ-לארץ.,"הרב קלונימוס 26 רמת שלמה ירושלים          , 97421"
רימון צחי,,,
שקותאי ראובן אלון,,,
עמותת לב טוב עש אריה והינדא לב ז,,,
סוויטס אמריקה בעמ,,,
קל-רם יעקובוביץ בעמ,,,
סמינר בית יעקב מכון רעיה (ער),http://www.guidestar.org.il/organization/580493252,הקמת מסגרת חינוכית לבנות.,"קבוץ גלויות 2 אברהם יעקב הרשלר בני ברק          , 51641"
רעות שדרות,http://www.guidestar.org.il/organization/580228013,"להקים גרעינים חינוכיים בעיירות פיתוח. 
להקים מוסדות חינוך קהילה ורווחה בישובים. 
להקים מוסדות תורה לצד הגרעינים החינוכיים. 
לעזור למשפחות נזקקות.","קרן קיימת לישראל 22 שדרות            , 87013"
ראובן יוני ויהלומית,,,
נזירות הפרנסיסקאן,,,
ישיבת שער השמיים ללימודי תורת הנגלה,http://www.guidestar.org.il/organization/580019099,הפצת לימוד תורה הנגלה והנסתר ותמיכה בתלמידים.,"רש""י 71 ת.ד. 193 ירושלים          , 94665"
התאחדות עולי יוגוסלביה,http://www.guidestar.org.il/organization/580155281,"לשמור ולטפח התרבות, הספרות,המסורת, מינהגי העם ואת לימוד קורותיהן של קהילות ישראל יוצאי יוגוסלאוויה. לפעול לשימור זכר השואה, לתמוך ולעזור לניצולי השואה תוך שימוש בכל אחת מהמטרות הרשומות לעיל. לפעול למען השגת תגמולים נאותים לניצולי שואה, יוצאי יוגוסלביה לשעבר.","רחוב אלנבי 108 ת.ד. 2705 תל אביב-יפו      , 61026"
האחים מכלוף ע. חקלאות בעמ,,,
חב מדארס וריאד אלפקיה בעמ,,,
משק דובלין בעמ,,,
קרומר ארקדי,,,
מנזר אחיות רוזרי,http://www.guidestar.org.il/organization/580304756,"האדרת תורה, צדקה וחסד בקרב ישראל. הקמת מוסדות 
תורה, תתי""ם, ישיבות, כוללי אברכים, גני ילדים, 
מקוואות, מכונים להוצאת ספרים, ספריות תורניות. 
עזרה במציאת פתרונות דיור לנזקקים.","רח' גבעת שאול 24 אצל משפחת קליין ירושלים          , 95477"
קדם אבוקדו גל,,,
חץ ביצוע וטכנולוגיות בעמ,,,
אור האמת - ירושלים jerusalem - emet,http://www.guidestar.org.il/organization/580133833,"הרבצת תורה בישראל וברחבי העולם. 
פעולות תרבות תורניות בישראל וברחבי העולם. 
הקמת בתי-כנסת,בתי-מדרש ומקומות לימוד ותפילה.","מירסקי יצחק 7 נא לשלוח רק לת.ד 19 אלעד ירושלים          , 97284"
כהן ראובן,http://www.guidestar.org.il/organization/580230316,הקמת וניהול בית כנסת.ייקבעו קריטריונים ברורים ופומביים באסיפה כללית למתן הסיוע והמלגות; המלגות יינתנו במצרכים ולא בכסף.,"רחוב הנביא אלישע 16/26 אצל  דוד כהן אשדוד            , 91023"
אקווריוס ספקטרום בעמ,,,
רושדי תעשיות מזון בעמ,,,
קיבוץ ניר יצחק,http://www.guidestar.org.il/organization/580104206,"להנציח את זיכרם של חברי הקיבוץ ""ניר יצחק"" 
שנפלו במערכות ישראל או שניספו בשואה.","ד.נ. הנגב אצל מזכירות הקיבוץ ניר יצחק         , 85455"
אנסמבל פניקס לכלים עתיקים (ער),,,
יעקבי אורי,,,
ישיבת רבנו חיים יוסף - בית הוראה,http://www.guidestar.org.il/organization/580045995,,"רחוב רבי חיים עוזר 37 שכ' בית ישראל ירושלים          ,"
שדות תבלינים ירוקים בעמ,,,
אור מאיר שמחה,http://www.guidestar.org.il/organization/580276566,"להקים ולנהל מוסדות תורה למבוגרים ונוער. 
להדפיס ולהפיץ ספרים. להשריש תורה ויהדות 
לכל דורש. תמיכה, עזרה, הלואה וסעד לנזקקים.","אביר יעקב 27 קורקוס מרדכי נהריה            , 22354"
עזאם אניסה,,,
אם תרצו - ציונות להיות או לחדול (ע,http://www.guidestar.org.il/organization/580471662,קידום הרוח הציונית בחברה הישראלית.,"גנרל קניג פייר 28 ירושלים          , 93469"
דר יולי קלר בעמ,,,
אגודת צער בעלי חיים חיפה (ער),http://www.guidestar.org.il/organization/580004349,"לפתח ולעודד מודעות ציבורית לנושאי רווחת בעלי חיים ולעורר רגישות לסבלם. להקנות מידע אודות דרכי אחזקה וטיפול הולם בבעלי חיים. לפעול בכל הדרכים החוקיות למניעת התאכזרות לבעלי חיים. להקים ולהפעיל בתי מחסה ולהעניק בהם מקלט, הגנה וטיפול לבעלי חיים במצוקה. להסביר את חשיבות ניתוחי העיקור כחלופה להמתת בעלי חיים .","דרך דיין משה 52 חיפה             ,"
סעדה אסתר,,,
קומפוסט אור בעמ,,,
קהילת מורשת אברהם - הקהילה המסורתית,http://www.guidestar.org.il/organization/580044568,,"רחוב אדם 22 תלפיות מזרח ת.ד. 29072 ירושלים          , 91290"
צימבל ראובן דוד פרנסו,,,
אביבים - מושב עובדים להתישבות חקלאי,,,
תהל מהנדסים יועצים בעמ,,,
מרכז קהילתי בכפר סבא עש שושנה ופנח,,,
יחד בגליל (ער),http://www.guidestar.org.il/organization/580490910,"עזרה וחסד לנצרכים במלגות, מזון, תמיכות, הלבשה, תלושי מזון, בתי תמחוי, הכנסת כלה, לימוד, עבודה ומקומות שינה. הפעלת בית כנסת.","סיירת גולני 11 אצל משפ' אדרי ירושלים          , 97531"
מכון בני דוד ירושלים עש ר יששכר,,,
מאהבה- חסדי זכריה (ער),http://www.guidestar.org.il/organization/580224079,"ישיבה וכולל, שעורים והרצאות ביהדות. 
גמ""ח לנזקקים סיוע ומילגות לתלמידים.","צלח מנשה 7א אצל אברהם מדויל רמלה             ,"
שקיפות בינל ישראל (ער),,,
כולל אברכים דברי שיר,http://www.guidestar.org.il/organization/580069755,"לקיים פעילות לימודי תורה יהדות ופוסקים שיעורים ופעולות הוראה בכפר הנוער ""שדה חמד"" של הסתדרות צעירי אגודת חב""ד.","חזון איש 54ב' יוסף לורינץ בני ברק          , 51511"
עמותת חוגי סיירות של הקרן הקימת ליש,http://www.guidestar.org.il/organization/580358927,"הפעלה וניהול של חוגי הסיירות, המיועדים לבני 
נוער בגילאים שונים ונערכים מתוך מטרה להקנות 
לבני הנוער ערכים חינוכיים של ידיעת ואהבת הארץ 
הכרת מורשתה, נופיה ושביליה, יצירת זיקה וקשר 
בלתי אמצעי בין חניך וסביבתו, חברתו ומדינתו.","שפירא צבי 11 ת.ד 23148 תל אביב-יפו      , 61231"
כולל אברכים אהל ישעיהו רמות ירושלים,http://www.guidestar.org.il/organization/580142198,"הקמת ישיבה וכולל אברכים,בית-כנסת ושיעורי 
תורה, עזרה וסיוע בדרכי צדקה וגמ""ח.","הזית 4 אצל איתמר מושקט ירושלים          , 94661"
אשלג ביתר (ער),http://www.guidestar.org.il/organization/580378479,בניה וניהול בית כנסת.מכון להוראה- כולל אברכים. קרן מלגות עידוד למשפחות ברוכות ילדים.,"ירושלים          ,"
